Urban Area GEOID,County Subdivision GEOID,Land Area,Water Area
80281,4801593490,5.683,0.062
80308,0514591506,10.508,0.042
80308,0514591566,7.197,0.0
80308,0514591623,1.4,0.0
80308,0514591716,0.523,0.0
80308,0514592025,1.712,0.0
80335,4100790153,2.294,0.005
80335,4100792839,2.705,0.061
80362,0605390362,9.055,0.081
80362,0605392970,32.127,0.132
80389,5303391056,26.69,0.823
80389,5303391140,51.287,0.535
80389,5303391392,26.271,2.99
80389,5303392928,185.273,18.845
80389,5303392931,178.617,25.685
80389,5303393392,23.358,0.704
80389,5303592608,4.87,0.062
80389,5305390336,11.418,0.097
80389,5305391184,28.431,0.792
80389,5305391232,52.498,1.17
80389,5305391280,37.181,0.104
80389,5305391480,0.743,0.073
80389,5305392064,0.56,0.0
80389,5305392672,78.169,0.825
80389,5305393376,137.793,4.066
80389,5306190992,58.301,0.254
80389,5306191120,42.464,0.864
80389,5306191872,37.267,0.115
80389,5306193056,1.327,0.126
80405,0609792682,0.335,0.0
80405,0609792980,14.859,0.0
80416,1205590091,22.3,2.289
80416,1205591846,0.447,0.001
80416,1205593120,21.761,1.71
80443,2915920098,0.131,0.0
80443,2915959636,2.122,0.033
80443,2915966458,14.789,0.04
80470,0400591198,5.311,0.023
80470,0402590484,7.159,0.0
80497,4818793470,1.661,0.327
80497,4818793500,17.634,0.395
80497,4818793687,0.703,0.036
80524,0104792880,13.211,0.074
80524,0104792883,5.077,0.054
80551,0601991060,2.285,0.0
80551,0601992990,6.844,0.0
80605,4013392782,5.373,0.0
80632,4816593520,3.377,0.0
80659,2813790621,1.433,0.019
80659,2813791359,0.772,0.0
80659,2813792097,1.068,0.027
80659,2813792835,0.648,0.0
80671,4507393081,26.037,0.056
80671,4507393575,5.005,0.049
80686,5300990032,14.277,0.0
80686,5300992960,17.597,0.001
80704,0812393895,1.909,0.064
80713,4708991040,0.227,0.0
80713,4715590156,0.398,0.0
80713,4715590346,2.916,0.0
80713,4715590536,4.074,0.0
80713,4715590726,18.619,0.0
80713,4715590916,8.953,0.0
80713,4715591296,5.891,0.0
80713,4715591486,5.183,0.0
80713,4715592056,0.146,0.0
80767,3115992907,3.454,0.01
80794,1807137134,12.389,0.028
80794,1807163414,1.96,0.001
80794,1807180720,0.023,0.0
80805,4700991340,0.249,0.0
80805,4700991530,2.497,0.0
80805,4709391614,0.301,0.0
80805,4715591106,5.766,0.009
80805,4715591676,5.056,0.0
80929,0602993000,4.798,0.0
80985,4209714536,2.168,0.011
80985,4209740584,0.604,0.0
80985,4209747480,0.085,0.0
80985,4209751496,0.662,0.0
80985,4209751504,1.038,0.0
80985,4209763328,2.27,0.01
80985,4209769600,0.825,0.0
80985,4209769608,0.202,0.022
81020,3915509190,4.545,0.0
81020,3915536596,0.699,0.0
81020,4208513832,0.249,0.0
81020,4208525360,2.264,0.009
81020,4208534064,12.691,0.01
81020,4208569720,3.772,0.0
81020,4208569800,1.265,0.0
81020,4208570096,0.432,0.0
81020,4208572440,0.76,0.0
81020,4208583496,0.611,0.0
81020,4208584376,0.873,0.0
81064,5511506275,0.048,0.0
81064,5511513325,0.335,0.002
81064,5511567675,0.167,0.047
81064,5511572925,4.985,0.134
81064,5511583725,1.105,0.01
81064,5511584225,0.009,0.0
81064,5511585275,4.064,0.214
81091,4012592821,18.898,0.022
81118,5511736025,2.056,0.023
81118,5511740275,1.947,0.019
81118,5511744150,0.291,0.0
81118,5511754475,0.087,0.0
81118,5511772975,14.41,0.176
81118,5511773000,8.334,0.054
81118,5511773025,4.151,0.103
81118,5511773050,0.489,0.004
81118,5511787500,3.544,0.041
81199,3704590686,25.474,0.022
81226,3913938038,0.733,0.005
81226,3913963814,0.32,0.0
81226,3913971830,3.956,0.057
81253,1717365637,1.5,0.0
81253,1717369199,1.603,0.0
81280,1814500568,8.666,0.102
81280,1814507102,0.041,0.0
81280,1814547052,0.68,0.0
81280,1814569282,0.276,0.0
81307,2121193152,11.486,0.145
81334,4700390194,0.033,0.0
81334,4700390574,0.028,0.0
81334,4700390764,0.143,0.0
81334,4700390954,2.274,0.0
81334,4700391144,4.108,0.0
81334,4700391334,2.828,0.0
81334,4700391524,3.752,0.0
81361,1914190477,0.006,0.0
81361,1914191356,2.293,0.0
81361,1916791701,0.52,0.0
81388,1601193220,2.171,0.0
81415,5304591456,0.069,0.0
81415,5304592976,11.312,0.155
81415,5304593734,0.305,0.0
81442,1907191344,0.259,0.0
81442,1914591686,2.73,0.0
81472,4210710488,0.217,0.0
81472,4210727232,0.59,0.0
81472,4210729088,0.288,0.0
81472,4210746584,0.004,0.0
81472,4210753376,0.046,0.0
81472,4210766944,0.243,0.0
81472,4210770056,0.863,0.065
81472,4210783408,0.68,0.0
81523,0505392451,4.505,0.0
81577,4107192890,1.735,0.0
81604,5603392915,12.763,0.019
81604,5603392970,0.225,0.0
81631,4818191125,35.332,0.12
81631,4818192840,2.283,0.0
81631,4818193685,0.879,0.0
81642,5403392352,3.573,0.0
81642,5403392368,0.084,0.0
81642,5404992418,0.202,0.029
81642,5404993594,0.098,0.031
81658,4204170352,1.311,0.004
81658,4204170360,2.246,0.005
81658,4204171904,2.451,0.016
81658,4204172384,0.32,0.001
81658,4205570352,0.717,0.0
81658,4205571912,2.809,0.008
81685,3504592970,5.224,0.053
81712,0401793213,12.601,0.0
81739,2201594219,5.74,0.0
81739,2201594780,8.428,0.009
81739,2201594948,10.259,0.0
81739,2201595107,4.136,0.16
81739,2201595251,7.481,0.0
81739,2201595368,2.484,0.192
81739,2201595470,7.551,0.179
81739,2201595548,2.721,0.397
81739,2201595614,3.983,0.163
81739,2201794024,2.316,0.0
81739,2201794222,17.575,0.191
81739,2201794402,9.704,0.337
81739,2201794585,5.886,0.062
81739,2201794783,5.516,0.006
81739,2201794951,6.232,0.0
81739,2201795110,10.821,0.014
81739,2201795254,8.816,0.297
81739,2201795371,16.612,0.185
81739,2201795473,10.323,0.005
81739,2201795551,9.701,0.136
81739,2201795617,24.559,0.242
81793,3008393108,7.035,0.0
81820,3103392946,4.416,0.0
81820,3103392948,0.001,0.0
81820,3103392949,0.02,0.0
81847,3601704044,0.209,0.0
81847,3602567345,2.262,0.003
81847,3607776012,0.345,0.0
81874,3914916168,9.575,0.097
81874,3914928434,0.606,0.0
81874,3914958660,0.041,0.008
81874,3914962064,0.126,0.0
81874,3914977854,0.112,0.0
81901,0400390306,10.285,0.002
81901,0400393182,17.998,0.012
81928,2914305518,1.739,0.0
81928,2920161598,11.321,0.014
81928,2920163047,0.058,0.0
81928,2920165864,0.03,0.0
81955,3703792012,5.165,0.015
81982,0500793646,5.57,0.055
81982,0500793647,3.574,0.019
81982,4004190637,0.369,0.0
82009,4819993570,10.761,0.071
82009,4824190520,1.334,0.0
82036,3501792782,0.265,0.0
82036,3501793000,10.488,0.022
82063,3601332050,2.462,0.003
82076,0607190188,2.118,0.398
82090,0811790380,2.489,0.01
82090,0811793287,8.636,0.09
82117,4104792941,3.668,0.017
82144,0611193020,31.627,0.702
82171,4840993580,2.319,0.0
82198,1916794635,1.711,0.0
82198,1916794653,3.859,0.0
82225,1919390810,0.008,0.0
82225,1919392496,0.097,0.0
82225,1919393925,38.48,0.538
82225,1919394773,2.668,0.0
82225,3104390590,1.129,0.096
82225,3104390640,0.201,0.0
82225,3104390642,0.999,0.0
82225,3104393018,5.846,0.208
82225,4612705380,3.31,0.093
82225,4612745700,2.298,0.022
82252,4608315900,0.279,0.0
82252,4608359020,11.036,0.0
82252,4608360580,0.098,0.0
82252,4609904860,0.002,0.0
82252,4609940660,0.27,0.0
82252,4609959020,54.116,0.409
82252,4609960300,1.418,0.009
82252,4609969620,0.681,0.0
82306,0222070590,6.594,1.42
82360,4011392964,3.397,0.034
82360,4014392236,0.754,0.0
82387,2302542660,0.004,0.0
82387,2302568910,2.924,0.006
82401,4207771144,1.162,0.011
82401,4207781280,1.008,0.006
82401,4209542424,1.01,0.002
82401,4209580800,0.696,0.0
82414,4830393590,2.751,0.012
82468,2210395056,5.873,0.132
82468,2210395335,4.148,0.066
82468,2210395440,9.526,0.107
82468,2210395590,8.723,0.025
82468,2210395647,6.938,0.659
82468,2210395689,9.763,1.946
82468,2210395713,7.561,0.284
82495,4201908096,0.242,0.0
82495,4201971184,1.615,0.0
82495,4201971192,2.67,0.005
82522,3710191584,3.426,0.026
82522,3710192500,1.146,0.0
82522,3710192888,4.651,0.0
82522,3710192980,7.787,0.014
82549,5109393839,0.876,0.045
82549,5109394839,1.003,0.0
82549,5109395727,5.182,0.039
82549,5109396431,0.058,0.0
82603,4704190422,1.537,0.0
82603,4704190612,0.443,0.0
82603,4704190802,0.34,0.0
82603,4704191182,1.676,0.0
82641,2904758142,6.843,0.076
82675,5303393078,6.793,0.076
82684,0401793213,3.796,0.0
82701,0809793344,2.238,0.0
82711,4841593605,7.197,0.023
82738,3505393040,5.419,0.0
82819,0212238460,5.065,0.003
82846,0605393060,2.419,0.002
82873,0608393065,5.481,0.007
82900,2119990456,4.726,0.017
82900,2119993104,0.78,0.002
82900,2119993256,33.388,0.48
82927,4211171776,2.729,0.0
82927,4211171784,4.182,0.0
82981,0402793264,2.026,0.003
83008,0609793070,14.085,0.0
83073,0610990835,10.051,0.133
83073,0610993080,8.884,0.026
83073,0610993470,10.156,0.051
83080,4849191915,3.101,0.01
83116,1803913528,3.883,0.02
83116,1814111890,9.145,0.01
83116,1814113222,19.794,0.159
83116,1814127468,14.549,0.077
83116,1814129502,0.237,0.0
83116,1814131558,13.107,0.0
83116,1814158734,32.399,1.041
83116,1814161128,28.841,0.443
83116,1814180180,4.949,0.135
83116,2602107920,0.375,0.009
83116,2602157760,5.135,0.158
83116,2602157780,8.89,0.031
83116,2602739480,2.154,0.337
83116,2602754460,1.228,0.001
83116,2602760900,3.24,0.661
83129,2303104720,0.033,0.0
83129,2303170030,2.909,0.105
83129,3301765540,1.26,0.066
83143,5108391536,0.399,0.0
83143,5108391686,0.414,0.0
83143,5108391836,2.046,0.021
83143,5108391986,0.472,0.005
83143,5108392136,0.435,0.005
83143,5108392286,2.411,0.003
83160,2502712715,0.154,0.0
83160,2502763345,5.909,0.069
83160,2502768155,5.468,0.297
83251,2600513700,2.691,0.005
83251,2600574980,0.04,0.0
83251,2615974980,3.216,0.092
83251,2615975000,3.436,0.013
83278,5111791553,0.772,0.0
83278,5111791703,1.724,0.0
83278,5111791853,3.726,0.027
83305,0601793160,16.126,0.382
83305,3200594952,3.303,0.011
83332,2609310620,3.514,0.178
83332,2609310640,17.274,1.323
83332,2609331860,18.048,1.929
83332,2609335060,15.757,1.97
83332,2609336100,20.893,2.419
83332,2609337040,6.686,0.372
83332,2609339540,4.991,0.204
83332,2609339560,3.974,0.079
83332,2609351640,3.467,0.027
83332,2609360120,3.931,0.339
83332,2609366540,3.007,0.368
83332,2612549820,9.52,0.039
83332,2612575100,3.544,0.003
83332,2616122180,0.284,0.002
83332,2616158280,2.741,0.741
83332,2616171130,1.802,0.01
83332,2616185100,0.075,0.0
83368,2301754000,1.204,0.0
83368,2301756310,0.78,0.0
83368,2301756625,2.078,0.085
83377,0107190387,3.148,0.0
83377,4711590116,2.376,0.0
83480,2608175440,4.294,0.01
83494,4718590186,2.275,0.0
83494,4718590376,4.691,0.0
83494,4718590946,0.092,0.0
83494,4718591326,0.089,0.0
83521,5508102025,0.411,0.0
83521,5508175325,4.713,0.0
83521,5508175350,0.079,0.0
83548,4508390338,20.336,0.058
83548,4508391105,16.243,0.311
83548,4508391404,8.791,0.07
83548,4508391612,6.635,0.055
83548,4508392522,0.287,0.0
83548,4508392587,2.618,0.01
83548,4508392795,9.725,0.279
83548,4508393198,96.469,0.501
83548,4508393640,19.893,0.216
83575,4608145600,2.003,0.0
83575,4608160020,5.871,0.0
83629,1904193955,6.124,0.052
83641,2502709105,0.558,0.004
83641,2502718560,1.323,0.156
83641,2502747135,0.186,0.27
83641,2502766105,3.111,0.109
83683,2706725694,0.241,0.0
83683,2706731292,0.217,0.0
83683,2706745682,0.689,0.038
83683,2706745700,2.131,1.8
83683,2706761690,1.008,0.004
83710,1905990639,10.112,1.209
83710,1905990999,0.006,0.0
83710,1905992379,2.148,0.025
83710,1905992931,0.533,0.0
83710,1905993168,1.044,0.0
83710,1905993960,1.011,0.426
83764,5306390048,4.698,0.0
83764,5306390552,7.097,0.0
83764,5306390640,1.717,0.0
83764,5306390880,8.667,0.016
83764,5306391616,13.438,1.142
83764,5306392080,0.416,0.0
83764,5306393200,133.437,1.043
83764,5306393224,2.202,0.0
83764,5306393584,0.001,0.0
83818,3708590060,2.47,0.0
83818,3708590152,5.65,0.462
83818,3708591668,4.545,0.029
83899,1716703506,2.365,0.0
83899,1716711046,49.817,0.175
83899,1716712697,3.089,0.0
83899,1716714858,4.192,0.008
83899,1716718160,0.69,0.0
83899,1716725323,2.39,0.0
83899,1716728651,1.2,0.0
83899,1716764772,1.939,0.001
83899,1716772013,6.872,0.0
83899,1716781776,2.737,0.05
83899,1716783310,6.447,0.008
83926,0900374540,0.934,0.013
83926,2501300840,18.538,0.433
83926,2501313660,22.841,0.966
83926,2501319645,12.036,0.069
83926,2501328075,2.271,0.005
83926,2501330840,10.047,0.667
83926,2501336300,7.297,0.019
83926,2501337175,15.075,0.311
83926,2501342145,0.194,0.0
83926,2501352144,7.217,0.091
83926,2501365825,6.434,0.75
83926,2501367000,31.419,1.086
83926,2501376030,27.03,0.562
83926,2501377890,13.374,0.746
83926,2501379740,13.552,0.205
83926,2501526535,1.725,0.021
83926,2501562745,0.451,0.099
83926,2501564145,11.33,0.522
83953,2904311878,7.037,0.012
83953,2904320846,2.251,0.0
83953,2904326441,0.931,0.0
83953,2904344858,0.064,0.0
83953,2904353341,3.471,0.0
83953,2904362116,2.583,0.013
83953,2904363133,2.794,0.001
83953,2904375104,3.517,0.005
83953,2904378752,2.934,0.017
83953,2907703598,2.322,0.0
83953,2907703600,2.152,0.0
83953,2907708704,1.243,0.0
83953,2907710908,3.038,0.0
83953,2907710910,0.962,0.0
83953,2907710912,2.299,0.0
83953,2907710914,2.659,0.0
83953,2907710916,0.7,0.001
83953,2907712648,0.524,0.0
83953,2907713465,3.12,0.0
83953,2907714542,0.706,0.0
83953,2907714544,2.519,0.0
83953,2907720809,1.651,0.0
83953,2907725704,0.251,0.0
83953,2907736216,0.279,0.0
83953,2907752942,3.84,0.0
83953,2907752944,2.264,0.0
83953,2907752947,3.07,0.004
83953,2907752949,0.947,0.0
83953,2907770009,69.148,0.054
83953,2907780251,1.294,0.0
83953,2907780255,1.691,0.0
83953,2907780263,2.073,0.0
83980,3902179086,0.358,0.0
83980,3902306054,0.545,0.0
83980,3902329862,3.279,0.0
83980,3902346788,0.282,0.0
83980,3902351912,8.082,0.0
83980,3902374118,22.229,0.048
83980,3902374119,10.302,0.019
83993,4714791478,0.007,0.0
83993,4714791668,3.169,0.0
83993,4714791858,2.432,0.0
83993,4714792048,1.34,0.0
83993,4714792238,2.013,0.0
84007,5002769550,4.35,0.107
84024,1205390325,3.481,0.01
84024,1205391475,7.372,0.569
84024,1205393230,80.385,3.079
84024,1210190481,0.027,0.0
84024,1210192327,0.046,0.01
84024,1210192860,35.937,1.013
84034,2009167625,2.035,0.004
84034,2009167650,0.122,0.001
84034,2012145100,0.136,0.004
84034,2012167625,0.776,0.0
84061,2211994150,2.814,0.016
84061,2211994354,2.174,0.003
84061,2211994537,2.386,0.02
84061,2211994714,0.008,0.0
84088,4711990880,1.547,0.0
84088,4711991070,2.172,0.0
84088,4711992020,8.568,0.017
84088,4718790188,1.343,0.0
84088,4718790378,3.756,0.0
84088,4718790568,4.988,0.0
84088,4718791708,0.67,0.0
84088,4718792088,0.27,0.0
84169,0901372090,5.174,0.279
84304,4904593397,3.14,0.189
84385,5306193248,2.75,0.0
84429,1600190805,3.877,0.025
84439,1200793237,5.873,0.0
84466,2810590477,4.233,0.037
84466,2810591215,3.724,0.017
84466,2810591953,3.06,0.02
84466,2810592691,5.082,0.028
84466,2810593429,3.248,0.011
84493,4202715136,6.614,0.0
84493,4202725624,6.743,0.0
84493,4202732792,2.633,0.002
84493,4202758440,5.41,0.0
84493,4202773808,4.519,0.0
84547,1303190426,2.438,0.09
84547,1303192844,25.86,0.605
84574,3709790160,0.253,0.0
84574,3709790240,2.668,0.023
84574,3709790616,6.568,0.032
84574,3709790744,5.183,0.021
84574,3709790770,0.722,0.001
84574,3709792924,2.567,0.004
84574,3709793104,19.573,0.049
84601,1711772416,3.067,0.033
84630,5101590272,4.047,0.013
84630,5101594671,0.402,0.003
84630,5101594999,1.005,0.002
84630,5101595791,0.934,0.0
84630,5101596271,6.726,0.014
84630,5179095875,13.996,0.022
84630,5182096275,12.035,0.122
84655,4104793128,3.833,0.0
84682,0810793496,10.11,0.013
84763,4814393735,9.375,0.004
84790,0807591292,0.017,0.0
84790,0807593515,5.4,0.0
84817,1719515651,5.491,0.372
84817,1719536178,0.906,0.013
84817,1719550270,0.256,0.024
84817,1719572553,7.959,0.213
84859,3908119484,5.483,0.0
84859,3908137534,3.895,0.0
84859,3908140866,1.024,0.0
84859,3908170086,0.305,0.0
84859,3908174608,8.833,0.056
84859,3908174615,4.463,0.161
84859,4212532440,0.723,0.0
84859,5400991104,5.122,0.573
84859,5400993552,4.42,0.389
84859,5400993564,1.213,0.021
84859,5402990312,6.715,0.005
84859,5402990540,4.147,0.033
84871,5509736350,3.303,0.042
84871,5509744800,0.014,0.0
84871,5509761325,0.227,0.0
84871,5509763525,7.45,0.099
84871,5509763550,0.681,0.006
84871,5509777200,11.759,0.772
84871,5509786975,1.692,0.142
84905,2403590344,14.816,1.516
84905,2403590436,2.742,0.09
84952,2710928880,0.032,0.0
84952,2710962806,2.682,0.0
85006,2716304114,1.749,0.003
85006,2716304132,0.878,0.001
85006,2716334244,2.49,0.114
85006,2716347914,2.896,0.021
85006,2716362824,7.584,0.489
85006,2716362842,0.009,0.0
85006,2716369520,0.091,0.0
85006,5510970825,0.504,0.0
85033,4011993237,25.063,0.471
85087,0607791700,1.525,0.02
85087,0607791870,11.21,0.0
85087,0607793240,76.733,1.818
85087,0607793340,1.778,0.212
85087,0607793400,1.217,0.005
85114,1902191887,0.231,0.0
85114,1902194018,3.652,0.0
85141,0901344910,6.555,0.027
85141,0901385950,1.314,0.0
85181,5502521100,0.522,0.0
85181,5502521125,1.135,0.002
85181,5502563375,0.502,0.0
85181,5502570400,0.009,0.0
85181,5502577675,4.576,0.076
85195,5117192027,4.09,0.039
85222,1709909057,5.228,0.004
85222,1709921436,0.773,0.0
85222,1709956965,0.94,0.0
85222,1710563017,1.182,0.001
85276,5502922875,0.664,0.0
85276,5502955500,0.184,0.219
85276,5502972600,0.864,0.0
85276,5502977875,5.205,1.645
85276,5502977900,0.003,0.0
85303,2614911940,0.016,0.0
85303,2614927540,0.091,0.0
85303,2614976960,5.726,0.0
85303,2614976980,0.411,0.0
85330,4609359965,0.3,0.0
85330,4609362100,3.734,0.0
85357,0500191563,5.053,0.0
85357,0500192574,0.818,0.0
85384,5180095987,23.819,0.673
85390,1201790715,15.289,0.0
85390,1205391475,0.262,0.013
85390,1205393230,0.166,0.0
85411,1713973508,2.771,0.008
85438,1815330672,2.712,0.0
85465,2905507156,1.321,0.0
85465,2907107192,0.002,0.0
85465,2907147396,4.819,0.0
85519,4009990962,3.257,0.048
85546,4822393790,10.831,0.184
85573,5306193320,3.088,0.006
85615,4609349500,0.663,0.0
85615,4609359965,1.274,0.001
85615,4609362155,1.465,0.0
85654,1305592892,5.821,0.0
85654,1305593090,2.581,0.007
85681,4904392580,3.613,0.0
85708,4508592743,5.326,0.124
85708,4508593095,16.949,0.088
85708,4508593289,31.818,0.24
85708,4508593302,2.055,0.015
85708,4508593328,1.334,0.004
85708,4508593341,0.172,0.0
85735,3904105774,0.712,0.0
85735,3904175620,2.625,0.001
85735,3904177336,0.003,0.0
85762,4209755456,1.52,0.001
85762,4209761832,1.737,0.0
85762,4209775304,1.882,0.012
85762,4209778744,0.964,0.001
85762,4210950488,2.451,0.033
85762,4210958864,2.114,0.004
85762,4210969216,1.612,0.018
85762,4210969616,1.447,0.006
85779,2501116670,4.243,0.002
85779,2501168400,2.582,0.002
85779,2501179110,0.064,0.0
85789,5307793344,5.558,0.0
85870,0603593280,3.179,0.008
85978,4101993153,5.183,0.051
86005,1310792916,8.011,0.241
86024,3703193968,4.105,0.037
86024,3713393188,21.135,0.466
86024,3713393976,0.233,0.0
86071,4207506040,2.259,0.0
86071,4207521224,0.036,0.0
86071,4207538400,0.634,0.0
86071,4207575680,1.001,0.0
86071,4207578376,1.044,0.003
86113,4104393162,5.232,0.148
86140,4710790298,0.369,0.0
86140,4712390124,6.714,0.0
86167,4835393325,0.062,0.0
86167,4835393810,7.486,0.001
86194,0112190576,6.783,0.093
86194,0112192709,0.385,0.001
86194,0112193069,12.085,0.018
86202,3709990900,1.958,0.0
86202,3709992868,0.389,0.0
86202,3709993204,4.841,0.0
86202,3709993924,0.027,0.0
86210,3605341905,1.334,0.0
86210,3605371993,0.942,0.014
86210,3606577178,0.485,0.002
86210,3606577486,1.092,0.024
86248,1332192412,1.051,0.0
86248,1332192940,4.804,0.027
86275,1803904798,0.091,0.0
86275,1808576760,6.011,5.847
86275,1808578488,0.603,0.079
86302,3605371993,0.676,0.0
86302,3606711913,10.3,0.0
86302,3606715704,22.744,0.045
86302,3606716067,23.462,0.006
86302,3606720478,25.532,0.063
86302,3606728519,8.77,2.47
86302,3606740266,0.199,0.0
86302,3606744039,9.748,0.169
86302,3606745029,15.594,0.214
86302,3606754958,12.543,0.029
86302,3606759036,0.479,0.0
86302,3606764815,13.57,1.827
86302,3606773000,25.047,0.582
86302,3606776760,6.396,0.195
86302,3607532688,3.963,0.133
86302,3607565618,1.154,0.0
86302,3607580500,0.358,0.001
86329,0602993635,3.58,0.0
86383,4002192899,1.148,0.002
86383,4002193289,10.669,0.094
86437,0112193060,0.052,0.0
86437,0112193078,10.048,0.003
86464,1207390878,18.696,0.757
86464,1207392384,31.288,1.751
86464,1207392463,13.174,0.241
86464,1207393152,3.797,0.134
86464,1207393190,9.312,0.197
86464,1207393295,10.989,0.104
86464,1207393302,7.019,0.059
86464,1207393315,7.139,0.067
86464,1207393328,6.646,0.043
86464,1207393335,7.588,0.188
86464,1207393354,9.811,0.556
86518,2206594084,0.312,0.0
86518,2206594288,0.254,0.0
86518,2206594471,0.347,0.0
86518,2206594648,0.265,0.0
86518,2206594846,0.276,0.0
86518,2206595011,0.435,0.0
86518,2206595164,0.89,0.0
86518,2206595302,0.967,0.0
86545,1917194083,1.391,0.0
86545,1917194128,1.478,0.0
86572,4202541464,0.532,0.0
86572,4202575248,0.4,0.0
86572,4210714600,0.521,0.0
86572,4210776032,1.07,0.0
86599,1205790286,66.475,2.996
86599,1205791735,57.63,6.055
86599,1205792614,27.342,2.007
86599,1205792769,47.511,0.948
86599,1205793003,44.634,3.554
86599,1205793367,201.412,13.177
86599,1205793693,57.675,1.849
86599,1210190481,81.862,2.572
86599,1210192327,85.07,2.359
86599,1210192860,45.559,1.537
86599,1210390182,16.364,5.017
86599,1210390572,79.246,12.188
86599,1210393036,3.657,3.466
86599,1210393042,98.483,13.607
86599,1210393380,56.018,9.134
86626,2401390024,2.267,0.009
86653,3505590120,0.839,0.0
86653,3505593300,16.939,0.0
86653,3505593330,1.078,0.0
86707,3706593300,8.452,0.017
86734,4849193845,7.024,0.065
86788,1702138492,0.069,0.0
86788,1702144251,0.08,0.007
86788,1702147631,0.912,0.073
86788,1702174587,4.399,0.013
86815,5118594887,0.561,0.0
86815,5118595767,4.62,0.024
86830,4608315900,1.081,0.0
86830,4608363100,2.18,0.0
86851,2609166840,4.264,0.06
86851,2609179120,4.833,0.082
86851,2609179140,1.03,0.004
86869,0602993320,8.063,0.02
86950,1812376652,4.206,0.0
86950,2109191640,0.86,0.001
86977,4710590106,1.006,0.112
86977,4710591246,5.881,0.0
86984,0811393591,6.873,0.0
87004,0606590880,25.344,0.365
87004,0606591530,0.103,0.0
87004,0606592060,78.647,0.036
87004,0606592450,46.38,0.501
87058,4802790255,13.73,0.087
87058,4802791110,1.547,0.003
87058,4802792030,2.78,0.004
87058,4802792835,8.037,0.007
87058,4802793855,32.291,0.107
87139,1816732026,20.249,0.171
87139,1816734546,11.199,0.028
87139,1816745018,8.658,0.181
87139,1816757294,5.221,0.0
87139,1816764530,0.128,0.002
87139,1816773970,1.381,0.008
87166,4825793865,11.911,0.004
87166,4825793870,0.392,0.0
87193,0509191434,21.417,0.135
87193,0509191755,0.216,0.0
87193,4803792476,0.709,0.0
87193,4803793875,44.297,0.247
87263,4106590935,0.069,0.0
87263,4106593196,7.599,0.002
87269,0803592850,9.217,0.0
87285,1206991235,10.217,0.39
87285,1206991911,3.315,0.073
87285,1208390156,41.269,0.85
87285,1208392483,0.07,0.0
87285,1211993666,43.65,2.549
87300,4820192845,24.089,0.222
87300,4833992375,19.175,0.217
87300,4833992625,20.683,0.133
87300,4833993655,139.274,0.822
87300,4833994220,15.919,0.107
87355,2711346762,0.118,0.0
87355,2711355060,0.12,0.0
87355,2711364570,5.017,0.154
87382,1329393000,0.123,0.0
87382,1329393006,10.242,0.036
87436,1327593012,22.288,0.29
87463,1318993018,8.285,0.119
87490,0603790015,10.686,0.137
87490,0611190350,0.001,0.0
87490,0611192020,9.558,0.102
87490,0611193020,3.22,0.46
87490,0611193350,55.644,0.121
87490,0611193422,1.088,0.21
87517,2614926920,0.138,0.0
87517,2614949060,3.039,0.406
87517,2614979760,5.498,0.269
87544,2402191324,3.795,0.006
87598,3914716154,1.331,0.002
87598,3914724346,0.182,0.019
87598,3914736400,1.532,0.0
87598,3914776778,6.159,0.117
87625,1327790420,0.242,0.004
87625,1327791052,3.547,0.05
87625,1327793036,14.308,0.233
87625,1327793138,0.265,0.023
87652,4105790238,0.009,0.0
87652,4105793213,2.642,0.0
87659,3901361378,0.358,0.0
87659,3908180878,1.578,0.006
87659,3908182698,1.295,0.014
87662,1808560228,1.583,0.883
87662,1808575842,2.552,1.48
87679,1815912646,2.422,0.0
87787,1200993419,39.955,0.118
87814,4203956464,0.123,0.0
87814,4203976904,2.089,0.0
87841,1325791934,0.446,0.0
87841,1325792556,0.962,0.0
87841,1325793054,11.187,0.032
87868,2611506740,18.386,0.046
87868,2611526320,1.259,0.19
87868,2611586740,0.74,0.003
87868,3909533376,0.023,0.0
87868,3909548342,9.128,0.74
87868,3909551156,9.338,0.198
87868,3909558730,13.992,0.116
87868,3909559010,1.881,0.016
87868,3909567752,3.647,0.048
87868,3909573990,0.597,0.0
87868,3909574123,14.661,0.04
87868,3909575903,2.352,0.0
87868,3909576025,25.599,0.09
87868,3909577000,80.488,3.27
87868,3909581438,0.896,1.359
87868,3909581872,4.666,0.107
87868,3917341328,15.273,0.069
87868,3917349812,1.891,0.112
87868,3917357190,7.922,0.013
87868,3917362148,11.371,0.043
87868,3917362162,11.431,1.351
87868,3917368686,5.174,0.023
87922,5508141000,0.181,0.0
87922,5508180075,6.48,0.021
87922,5508180100,0.302,0.0
88003,2010368500,0.834,0.01
88003,2010370825,1.867,0.0
88057,4904593397,11.545,0.0
88084,2008736125,0.407,0.004
88084,2017745850,0.817,0.0
88084,2017747275,4.223,0.454
88084,2017747700,0.174,0.0
88084,2017766225,8.927,0.043
88084,2017770100,5.484,0.042
88084,2017771000,57.028,0.806
88084,2017771025,2.566,0.006
88084,2017779350,4.614,0.006
88111,5307793472,3.083,0.0
88192,0900502760,0.031,0.018
88192,0900537280,2.692,0.071
88192,0900543370,0.212,0.0
88192,0900551350,1.492,0.391
88192,0900576570,17.332,0.169
88219,5601593465,3.607,0.0
88246,4201555448,0.772,0.0
88246,4201577168,1.081,0.018
