ZCTA5,Place GEOID,Land Area,Water Area
44333,3926166,11612797,26921
44333,3951816,23741601,266102
44403,3909200,7192884,0
44403,3948272,776171,0
44403,3986856,1452142,0
44404,3958674,1744661,778368
44405,3911066,9237232,81982
44406,3903184,1417944,3107
44406,3911360,13225054,79883
44408,3917036,15749673,185446
44410,3918812,11222110,0
44413,3923940,8162815,0
44420,3914324,3776063,0
44420,3930198,11178925,119680
44420,3946144,550781,1907
44420,3988000,774912,0
44423,3932680,2070977,0
44423,3933306,1800871,0
44425,3936582,10434156,18330
44425,3947445,2043315,0
44425,3948272,1205262,0
44427,3975574,325848,0
44428,3940507,5692792,21769
44428,3958674,187832,0
44429,3919106,2031515,2031879
44429,3941440,3848685,2514215
44430,3942308,3851701,188443
44430,3980892,1197714,16014
44431,3942560,5861470,19356
44431,3981732,62489,0
44432,3932680,4058827,1383548
44432,3944030,4361572,0
44436,3911066,389641,0
44436,3945178,3524583,211145
44436,3975126,138163,17238
44436,3988000,162225,0
44437,3935613,1338406,0
44437,3945934,4373817,0
44438,3909200,371174,0
44438,3948272,6985640,46445
44438,3983541,3836571,0
44440,3944912,3197382,8494
44440,3950778,7474777,46475
44440,3955916,1070304,44
44441,3941597,2139457,511048
44441,3953802,2321856,0
44442,3955118,2261441,4431
44443,3955524,4092340,45623
44444,3955650,5901582,240351
44444,3973118,4372965,65948
44445,3955790,2345493,0
44446,3930198,2801074,1130358
44446,3935613,606148,0
44446,3945934,27445,0
44446,3946144,1803798,0
44446,3950778,59431,0
44446,3955916,20938758,40340
44452,3956798,17336694,537829
44452,3986534,2439480,42236
44454,3962302,3926389,24061
44455,3968084,588961,0
44460,3920030,902294,0
44460,3969834,16655346,8074
44460,3970044,1726813,18478
44471,3975126,9291646,230558
44473,3980066,2477932,0
44481,3913484,9138788,0
44481,3942308,1159,1409
44481,3944912,56874250,0
44481,3980892,1623240,26609
44483,3913484,12530582,0
44483,3936557,3831,0
44483,3952178,6872603,0
44483,3980892,15951420,133866
44484,3907583,2547070,0
44484,3936557,10482096,0
44484,3955916,230593,0
44484,3980892,8231264,7725
44485,3942308,6959,0
44485,3980892,14348684,236353
44490,3981732,1668739,1203
44491,3959934,446611,0
44491,3983384,2337770,0
44502,3988000,14462581,232088
44503,3988000,1150239,89530
44504,3988000,3138775,5435
44505,3914324,2739431,0
44505,3988000,27481277,610921
44506,3988000,4703808,150256
44507,3988000,4514808,0
44509,3903184,618339,0
44509,3930198,883234,0
44509,3988000,13091156,136352
44510,3988000,4964462,206416
44511,3903184,3886041,52796
44511,3988000,10926737,213611
44512,3988000,1008019,0
44514,3956798,422512,3383
44514,3963954,4233079,56868
44514,3986534,5555185,98730
44514,3988000,1250131,0
44515,3903184,24171263,31013
44515,3950778,1694472,2464
44601,3901420,23340322,116395
44601,3907608,1959999,7100
44601,3923254,2054030,87645
44601,3943596,58946,9157
44601,3947362,3647004,133165
44601,3947922,683152,5893
44601,3971220,342432,0
44606,3902232,1519135,9648
44606,3940096,4344009,0
44606,3952682,25351,0
44608,3904458,1108787,0
44608,3985806,16448,0
44609,3905410,2525585,21584
44609,3971220,427627,13276
44610,3905816,681202,0
44611,3953634,7466,0
44612,3907594,2543272,16468
44612,3985228,11913621,51238
44612,3988168,296524,51913
44613,3908504,5199167,21504
44614,3911304,8464489,164681
44614,3916182,126117,0
44614,3954562,2877108,0
44615,3912280,7127746,0
44618,3919974,4263592,0
44618,3940096,3141505,2559
44618,3952682,5393,0
44620,3921560,465664,83513
44621,3921714,3426947,0
44621,3949966,141295,0
44622,3922456,14755830,266999
44622,3955216,83582,13681
44622,3961056,466381,0
44624,3922848,2017183,0
44624,3986072,1112050,4566
44625,3924024,1103815,0
44626,3924052,4508511,0
44626,3956658,359678,0
44626,3970464,39235,0
44627,3928616,834128,0
44628,3930506,712562,0
44629,3930702,2611047,2583
44629,3977924,546838,37199
44632,3934328,6839796,2974
44633,3935994,576638,18664
44634,3936176,3208406,38220
44637,3940180,935824,0
44640,3943596,604904,3820
44641,3912000,143624,0
44641,3933768,4579713,0
44641,3945094,14763608,0
44641,3947922,429978,959
44643,3924052,208223,0
44643,3946844,2068993,0
44644,3941443,9504592,2084715
44644,3946998,1885609,0
44645,3916182,183218,0
44645,3948048,1530853,0
44646,3948244,26427659,70935
44646,3962134,6611969,105589
44646,3966922,1238460,0
44647,3948244,19107406,281929
44652,3949588,606564,0
44653,3949966,1439143,0
44654,3905816,9209080,18127
44654,3941349,4550552,659407
44654,3950372,6567590,22873
44654,3952822,284195,0
44654,3980612,2844921,3115
44656,3950764,2118922,0
44657,3950834,5613415,0
44657,3961448,1294036,0
44659,3952682,409689,0
44661,3953634,169965,0
44662,3908504,668796,0
44662,3948244,3189086,115259
44662,3953690,4606442,10733
44662,3966922,2869364,27821
44663,3903940,937819,0
44663,3922456,2930,0
44663,3949966,385491,0
44663,3955216,21207098,439025
44663,3968742,678529,0
44663,3977924,4677,0
44666,3948244,210890,0
44666,3956756,876977,27394
44667,3940096,94232,0
44667,3958828,14526785,26556
44669,3967664,47706,0
44670,3967664,367004,0
44671,3970464,1586913,0
44672,3947362,1123791,9175
44672,3971220,5692724,29109
44675,3972242,817326,0
44676,3972396,2240616,0
44677,3972788,3201112,14300
44680,3974958,3664247,0
44681,3975210,9825532,0
44681,3980612,1537979,0
44682,3977924,1037419,0
44683,3921714,67050,0
44683,3930702,6574,0
44683,3977924,245498,28186
44683,3978176,7286205,8833
44685,3931860,29815694,46968
44685,3932298,2392427,0
44685,3934328,148270,0
44685,3978736,10435254,57606
44687,3980612,1375651,1352
44688,3982376,1277858,0
44689,3985806,407813,0
44690,3986072,512563,1967
44691,3955244,3532286,20776
44691,3986548,44218477,120087
44693,3921294,892350,0
44695,3907916,1311591,0
44695,3942518,47145,0
44697,3988168,1227148,179973
44699,3976890,1390800,0
44702,3912000,1454577,0
44703,3912000,2741042,0
44704,3912000,4703311,0
44705,3912000,12396027,127478
44706,3912000,9359232,0
44706,3948244,193611,0
44706,3956658,2591746,0
44706,3966922,3879737,0
44707,3912000,8824689,0
44707,3956658,2173830,0
44708,3912000,4637658,0
44708,3935532,804049,0
44708,3949294,566633,561317
44708,3962134,27861,0
44708,3966012,3054421,0
44709,3912000,10840887,0
44709,3956294,2695002,0
44710,3912000,2470407,0
44710,3962134,761681,0
44710,3966012,1855793,0
44714,3912000,4929317,36191
44718,3912000,623148,0
44720,3912000,100765,0
44720,3931860,24523666,352797
44720,3932298,4184098,0
44720,3956294,13875567,0
44720,3978736,396628,0
44721,3912000,53515,0
44721,3949588,1570750,0
44721,3956294,3477,0
44730,3912000,4892004,0
44730,3923324,3105458,0
44730,3967664,391538,0
44804,3902316,1468436,0
44805,3902568,29224481,161037
44805,3903562,985796,193223
44805,3934636,1190601,5106
44805,3950036,473304,0
44805,3953536,3830941,15417
44805,3970576,346014,0
44807,3902820,1727310,22095
44809,3904094,1278417,0
44811,3905228,15868744,312597
44811,3927356,111073,0
44813,3905284,6741180,55843
44814,3905900,4144851,2658
44815,3906194,1217574,0
44817,3903646,56840,0
44817,3907062,1722138,11124
44818,3907286,1562876,0
44818,3913694,509072,0
44820,3910030,19125625,37107
44820,3957876,428724,0
44820,3975392,469290,0
44822,3910632,2809992,16836
44824,3912476,2647468,21350
44825,3913694,254111,0
44826,3916784,11960370,13256
44827,3919330,7244328,13768
44827,3956994,172137,0
44828,3927356,438889,0
44830,3904094,1194574,0
44830,3928014,19616962,564949
44830,3983888,113211,0
44833,3919330,914989,0
44833,3929162,19149062,46942
44833,3937142,7792086,0
44836,3932256,3004916,7073
44837,3932368,3930082,104857
44838,3934636,720658,1729
44839,3937016,12802993,7672895
44839,3950974,1094588,7903
44840,3939060,893881,2102
44841,3939578,1137464,0
44842,3945066,7049114,62028
44843,3945276,1753944,1441
44844,3945892,7200589,38925
44846,3950134,3036539,44759
44847,3951618,3625049,78359
44849,3953942,2656927,0
44849,3957876,869764,0
44850,3954698,980862,0
44851,3954908,5711365,856968
44853,3955398,518743,0
44854,3955776,3468445,0
44855,3956420,1196163,5768
44856,3956994,103345,0
44857,3950134,47433,0
44857,3957302,22960751,731592
44861,3958156,551549,0
44864,3962190,2038630,0
44865,3954698,1805451,8334
44865,3963800,6545164,82688
44866,3963996,2621520,61494
44867,3966320,2233182,0
44870,3904402,715103,4377
44870,3907258,3310176,12015
44870,3919615,275696,0
44870,3970380,24955752,31576261
44874,3970576,1105430,22221
44875,3972102,16321916,368099
44878,3972298,2369642,9254
44880,3975350,10727499,54717
44881,3975392,154278,0
44882,3975980,1648918,0
44883,3904094,1449455,0
44883,3906194,132917,0
44883,3927930,1624189,0
44883,3948972,1541522,0
44883,3958156,944130,0
44883,3976778,17788285,355105
44887,3976932,1075197,0
44889,3906502,2905285,0
44889,3980458,2135689,59163
44890,3912854,1337505,0
44890,3935866,4489540,906609
44890,3954698,414733,0
44890,3985232,9273241,57487
44901,3947138,47300,0
44902,3947138,5071925,0
44903,3947138,30504589,70063
44903,3958520,10374572,43983
44904,3905284,653157,0
44904,3942994,9952696,1264
44904,3947138,4806028,10265
44905,3943764,1378027,940
44905,3947138,5396000,8977
44906,3947138,19530174,41692
44906,3958520,18286972,15788
44906,3968490,1693082,0
44907,3947138,14499506,21159
45001,3900436,2203582,146499
45002,3907377,11279043,88684
45002,3916028,4003595,170630
45002,3921742,1692462,0
45002,3931262,11228977,792811
45002,3936232,5850023,257237
45002,3949420,7022702,0
45002,3949462,3002714,41410
45002,3976197,1102175,20829
45003,3916700,647785,33033
45005,3912168,8054089,400642
45005,3928476,23967964,514810
45005,3936806,5601969,0
45005,3949840,8385642,0
45005,3974076,119877,369
45011,3925970,3576845,0
45011,3933012,11924741,517678
45011,3951310,935,0
45011,3955104,1652494,91048
45011,3971444,363006,0
45011,3985344,451155,0
45011,3986422,972852,206143
45013,3933012,29064309,375946
45013,3950540,1510793,0
45013,3955104,689006,0
45013,3968602,5885127,27503
45014,3925970,50371450,224222
45014,3933012,1080199,8403
45014,3968602,2212320,46716
45015,3933012,13486303,244841
45030,3907377,50492,2019
45030,3933838,13833377,79362
45030,3954082,3558360,44707
45030,3954684,2696314,12085
45032,3934384,902860,61249
45033,3936232,819627,0
45034,3940348,1836777,47651
45034,3973446,101993,0
45036,3942364,32188869,18263
45036,3948188,3602343,0
45036,3951310,5020823,0
45036,3973446,1414280,16450
45039,3941755,4490838,236688
45039,3945122,301077,0
45039,3946872,1830818,0
45039,3948188,609831,0
45039,3973446,1029949,178660
45040,3940348,1114557,0
45040,3941755,761258,0
45040,3942364,619402,386
45040,3948188,45674868,42168
45041,3949462,465578,28697
45042,3938192,20682,0
45042,3949840,21838739,669986
45042,3977322,558573,0
45044,3928058,4492716,7115
45044,3949840,37461910,167869
45044,3951310,15433025,60619
45050,3951310,20701216,0
45052,3924850,2303444,36463
45052,3946088,3576082,0
45052,3949420,1398990,0
45052,3956182,2830760,146334
45052,3971958,16613911,1361009
45056,3920268,6102694,0
45056,3959234,20043964,8641
45062,3971444,1509092,0
45064,3972998,683410,5839
45064,3983216,468205,0
45065,3942364,327332,8722
45065,3973446,5966263,165454
45066,3927303,5331928,0
45066,3928476,1399,274
45066,3974076,22138046,864
45067,3938192,30960,0
45067,3977322,11248843,11604
45067,3986422,1041115,74458
45068,3918840,854760,0
45068,3934384,1671572,0
45068,3982418,6119047,15527
45069,3904840,12436154,0
45069,3928058,1191392,0
45069,3958149,925095,0
45069,3971892,555815,0
45069,3984528,2346248,0
45070,3983216,1042871,0
45101,3900142,3497128,735878
45102,3901742,14334483,47082
45103,3904150,7542199,153408
45103,3959220,358117,0
45103,3985288,1384201,37323
45106,3906068,3696757,11675
45106,3952906,279706,0
45107,3906908,10589116,243318
45107,3949896,162840,0
45111,3911150,1387402,39281
45112,3914226,368811,108397
45113,3915406,1205856,73909
45118,3926796,1223676,0
45118,3941419,5701576,645072
45118,3947460,54459,0
45118,3969666,648891,0
45120,3914226,155450,496
45120,3926880,683205,0
45120,3953956,99732,0
45121,3929778,10735832,0
45122,3930996,4801987,50522
45123,3930828,551867,0
45123,3932088,5383497,0
45130,3932984,1133400,0
45131,3935168,649635,109375
45132,3935210,381514,0
45133,3935256,1564927,1277104
45133,3935560,14179504,0
45133,3968004,1844918,1325811
45133,3972578,67055,0
45135,3935210,58546,0
45135,3942476,3025797,0
45140,3945108,12878654,201153
45140,3945122,3047942,105651
45140,3946872,1263908,0
45140,3949504,357119,13303
45140,3951716,30762,0
45140,3966180,247431,7400
45142,3945542,2390845,17614
45142,3969666,4368856,0
45144,3905676,2313000,0
45144,3947012,3282583,51659
45146,3948118,954959,3540
45147,3949504,519324,63359
45148,3949896,759816,0
45150,3920366,3051486,0
45150,3950176,9359600,321724
45150,3953032,5313630,1830
45150,3953270,4151489,0
45150,3976582,11261,0
45152,3946872,1018680,0
45152,3952374,5273665,177797
45152,3967580,3389641,0
45152,3973446,12575,0
45153,3952416,950194,60548
45153,3953956,623465,0
45154,3910156,740070,0
45154,3952906,22696436,0
45155,3953186,1248865,19044
45156,3953956,298831,161312
45157,3955384,8893718,809524
45159,3955748,2077493,49799
45160,3959220,801405,0
45162,3910674,282727,0
45162,3963576,419505,0
45164,3964360,281720,7843
45167,3967272,5150804,792030
45168,3969316,1889087,0
45169,3969400,3046049,21768
45171,3910156,3101334,0
45171,3941657,11053502,1349286
45171,3970534,4543370,0
45172,3972578,1142616,0
45174,3950176,128638,0
45174,3976428,3072488,134354
45176,3947460,386120,0
45176,3952906,2110788,0
45176,3985288,5166162,53227
45177,3985792,33519956,387877
45202,3915000,6898960,467202
45203,3915000,3100314,199542
45204,3915000,7453302,722996
45205,3915000,7099850,0
45206,3915000,5284619,0
45207,3915000,3082024,0
45208,3915000,11175188,0
45209,3915000,5419426,0
45209,3957386,442898,0
45211,3908602,2070405,0
45211,3914128,3009623,0
45211,3915000,12427200,0
45211,3951212,5841882,4153
45212,3915000,1739343,0
45212,3957386,7697701,0
45213,3901672,727984,0
45213,3915000,5574618,0
45213,3967128,209875,0
45213,3972522,479299,0
45214,3915000,6948527,75127
45215,3902428,677253,0
45215,3915000,1487482,0
45215,3925802,2459971,0
45215,3927104,167466,0
45215,3943722,1924752,0
45215,3944366,3157089,0
45215,3965732,6348724,0
45215,3986366,6500681,0
45215,3986730,7344152,0
45216,3915000,5058302,0
45216,3925186,850079,0
45216,3927104,329492,0
45217,3915000,1597945,0
45217,3969470,4027231,31773
45218,3932158,3025273,0
45219,3915000,4110716,0
45220,3915000,7493148,44471
45223,3915000,11997587,41082
45224,3915000,9796837,0
45224,3927104,4792282,0
45224,3956322,722143,0
45225,3915000,7580518,80602
45226,3915000,13437500,1175948
45226,3925942,68253,0
45226,3947600,422147,56067
45227,3915000,6085515,650
45227,3925942,1917440,0
45227,3946312,563747,0
45227,3946736,243885,0
45227,3947600,1892903,0
45227,3963072,181826,0
45227,3972522,436444,0
45227,3976582,14752,0
45229,3915000,7033453,0
45229,3969470,7200,0
45230,3915000,13532332,672471
45230,3927776,984534,0
45230,3928966,3300280,0
45230,3970050,4211695,0
45230,3972258,2717118,0
45230,3977840,520287,0
45231,3915000,45437,0
45231,3927104,5114687,0
45231,3927706,10123,0
45231,3952752,3872665,0
45231,3952780,1901451,14092
45231,3954264,6495054,686
45231,3956280,1802041,0
45231,3956322,1640723,0
45231,3956553,292147,0
45231,3963548,923251,0
45231,3963604,2050147,0
45231,3963618,60704,0
45231,3972648,1523774,10435
45231,3986730,131137,0
45232,3915000,10457714,105134
45233,3908602,924421,0
45233,3915000,5459463,849580
45233,3919008,4009995,0
45233,3946088,7186846,0
45236,3901672,3066910,0
45236,3907300,1839053,0
45236,3918244,63419,0
45236,3921266,2211033,0
45236,3922008,2310900,0
45236,3939914,4521451,1964
45236,3946312,300926,0
45236,3965732,512676,0
45236,3968714,966608,0
45236,3972522,1972792,0
45237,3901672,5223553,0
45237,3915000,7935875,0
45237,3930786,1492180,0
45237,3965732,621734,0
45238,3908602,486060,0
45238,3915000,9096794,0
45238,3919008,3320475,0
45238,3921518,3852801,0
45238,3921610,1827187,0
45239,3915000,2994917,0
45239,3932536,1654801,0
45239,3951212,3148755,0
45239,3956322,2352903,12417
45239,3972648,17683,0
45239,3984812,5762557,0
45240,3925970,10316,0
45240,3927706,16610924,12389
45240,3932158,197288,0
45240,3954264,2339271,0
45240,3963618,2691984,0
45240,3974104,592956,0
45240,3986366,55030,0
45241,3907300,4592536,4875
45241,3925802,9890755,0
45241,3971892,22597038,135532
45242,3907300,13202371,44644
45242,3908378,178480,0
45242,3918244,186664,0
45242,3939914,766411,0
45242,3951716,9923228,11180
45242,3966180,343034,0
45242,3968714,428945,0
45242,3976582,7859670,27926
45243,3918244,661050,0
45243,3939914,968640,0
45243,3946312,7810623,8269
45243,3950176,126889,0
45243,3963072,54298,0
45243,3972522,16276,0
45243,3976582,40351472,217603
45244,3913848,71378,0
45244,3922674,12320052,24040
45244,3952612,3636520,5463
45244,3955678,5289033,475523
45244,3972258,52229,0
45244,3975434,4822303,17536
45244,3977840,7201212,8291
45245,3952612,1102454,0
45245,3975434,522575,0
45245,3986254,6454158,0
45246,3927706,81969,0
45246,3930380,4251721,0
45246,3971892,2033106,0
45246,3974104,12299227,28235
45246,3986366,62943,0
45247,3921742,7728002,0
45247,3922660,410978,0
45247,3932536,848572,0
45247,3951212,6167262,0
45247,3976197,21097446,410521
45247,3984812,10349445,0
45248,3908602,7693358,0
45248,3915000,75109,0
45248,3921742,6776825,0
45248,3946088,12310848,0
45248,3949420,1519087,0
45248,3951212,244515,0
45249,3907300,8608,0
45249,3908378,1525201,0
45249,3935322,891535,0
45249,3945108,65949,0
45249,3951716,3791353,23471
45249,3971892,216862,0
45249,3972620,2883783,4865
45249,3976582,108636,0
45251,3922660,43885,0
45251,3922960,2689512,7
45251,3932536,5093821,0
45251,3956280,3198008,0
45251,3956553,6250458,58798
45251,3963604,3314389,0
45252,3922660,10228021,74658
45252,3922960,14225425,340985
45255,3913848,2861781,0
45255,3916521,7213209,209125
45255,3927776,8594317,2643
45255,3986254,1646984,0
45301,3904720,287192,0
45302,3902092,2689292,1549
45302,3907832,390708,16283
45302,3940054,1310579,0
45303,3902120,2033462,54663
45304,3902330,3294534,0
45304,3912504,196332,0
45304,3930912,426230,0
45304,3937604,80879,0
45304,3962890,14956,0
45305,3905102,7764235,3250
45306,3907832,2876613,14425
45307,3907930,428454,0
45308,3908084,2160690,57199
45308,3929974,130107,1984
45309,3909358,9919779,0
45309,3915644,3780956,0
45309,3977504,5492645,0
45310,3910296,449217,4111
45311,3911024,3214799,17201
45312,3912462,251454,0
45312,3914296,46716,0
45314,3912784,3389905,116267
45315,3915644,19203235,0
45315,3925396,4853848,0
45315,3977504,2780607,0
45316,3916056,335725,0
45317,3968574,2156694,0
45318,3919050,3549827,67572
45319,3922288,805796,0
45320,3924234,16239777,19264
45320,3931472,48356,0
45320,3941373,7406413,846365
45321,3924766,592108,0
45322,3915644,16933331,18397
45322,3925396,11590837,105015
45322,3978470,11328728,148634
45323,3925452,3351598,0
45323,3932207,2059112,0
45324,3904720,1205061,0
45324,3921000,1192,0
45324,3925914,34751823,23991
45324,3935868,4714014,0
45325,3926656,1851136,0
45326,3927412,804901,0
45327,3912168,134350,0
45327,3929932,10639782,0
45328,3929974,1004725,0
45330,3931472,2402898,2167
45331,3932340,17229718,164999
45331,3982348,1376350,304711
45332,3935896,313184,0
45334,3938220,4457603,19927
45335,3938374,3016890,10249
45335,3971983,6943453,735763
45336,3940054,1353774,9902
45337,3942028,693177,0
45338,3942938,2810767,0
45338,3979898,544858,18518
45339,3945374,462345,0
45339,3983902,1138286,0
45341,3919596,1187239,81300
45341,3948832,1236338,0
45341,3959920,294838,0
45342,3912168,1011698,0
45342,3913190,1968,0
45342,3929932,294022,0
45342,3949434,30779298,474866
45342,3952010,4388626,0
45342,3974076,1621771,0
45342,3983090,3997736,103385
45344,3908308,931008,0
45344,3919596,59564,0
45344,3922288,17322,0
45344,3936610,420216,0
45344,3954334,6951047,65632
45344,3959920,3498064,0
45345,3954852,5296232,0
45345,3977504,1142794,0
45346,3954978,1227414,0
45347,3955188,1904452,59017
45348,3955818,662387,0
45349,3956588,517000,0
45350,3957064,502858,0
45351,3958912,867755,0
45352,3959598,378378,0
45354,3962414,690154,0
45356,3944352,218805,508
45356,3962848,30170068,681444
45358,3962890,423822,0
45359,3963534,1629241,0
45360,3964262,392516,0
45361,3964430,1154580,0
45362,3957064,823077,0
45362,3968672,363128,0
45363,3969344,2036464,20608
45365,3964262,2358,3117
45365,3972424,31002915,336947
45368,3973124,3194488,840
45369,3973796,1687689,0
45370,3974216,689603,2845
45371,3908308,1574869,0
45371,3936610,4222455,45193
45371,3976876,18891071,388175
45371,3978470,399999,0
45371,3979492,3161987,20159
45372,3977308,573444,0
45373,3976876,1910873,0
45373,3977588,30984306,562196
45377,3921000,13208655,4276
45377,3978470,9373303,0
45377,3979492,20590070,26399
45378,3979898,636180,0
45380,3979912,5037557,15954
45381,3931472,68680,0
45381,3982880,2235525,0
45382,3983804,704246,0
45383,3978470,395304,48766
45383,3983902,7263929,254033
45384,3985092,5939299,25230
45385,3904720,345813,0
45385,3925914,2526424,8229
45385,3985092,2039955,37593
45385,3986772,33710973,33629
45387,3916056,101056,5203
45387,3986940,6992163,2099
45388,3958912,34840,0
45388,3987164,731929,0
45389,3914296,520374,0
45390,3978624,2377826,122220
45402,3921000,11307899,364162
45403,3921000,8150333,32523
45404,3921000,14493801,939648
45404,3967468,5080593,0
45405,3921000,6184577,198299
45405,3927846,423849,0
45405,3972284,3668750,0
45406,3921000,10765973,12857
45406,3927846,1401075,0
45406,3972284,321227,0
45406,3977504,410702,0
45409,3921000,2851213,102112
45409,3940040,4435622,0
45409,3952010,1278419,0
45409,3957764,958885,0
45410,3921000,6224966,0
45410,3967468,8827,0
45414,3921000,12484366,570562
45414,3936610,139479,19654
45414,3967468,273731,30922
45414,3979492,8215978,66218
45415,3915644,8029247,162303
45415,3925396,546393,110
45415,3972284,5956575,61011
45415,3977504,1027998,0
45416,3921000,272304,0
45416,3927846,1632240,0
45416,3972284,195436,0
45416,3977504,2916616,0
45417,3921000,31356524,401942
45417,3922624,5657351,0
45417,3952010,1457702,0
45417,3977504,19663436,0
45419,3921000,1276148,0
45419,3940040,3650341,0
45419,3957764,4725052,0
45420,3921000,6093959,10956
45420,3940040,10580206,49994
45420,3967468,14604,0
45424,3921000,10532745,350663
45424,3936610,52719262,354654
45424,3967468,5799361,16787
45424,3979492,10599,257
45426,3921000,5117240,0
45426,3977504,45526011,56147
45428,3921000,1178973,0
45429,3913190,1451956,0
45429,3940040,19839180,33229
45430,3904720,12533799,10428
45431,3904720,18693007,7853
45431,3921000,881486,0
45431,3967468,10758311,0
45432,3904720,12274660,5840
45432,3921000,2082128,0
45432,3940040,863440,0
45432,3967468,3253619,0
45434,3904720,17235856,50636
45439,3940040,914814,0
45439,3952010,16848418,689994
45439,3983090,46238,11478
45440,3904720,6301680,5390
45440,3905102,222803,0
45440,3913190,1703611,4858
45440,3940040,8200413,7321
45449,3949434,954579,0
45449,3983090,12607853,466969
45458,3913190,10679206,6606
45459,3905102,133036,0
45459,3913190,14576246,142474
45459,3949434,11824,0
45502,3942210,515040,0
45502,3956588,479738,0
45502,3956938,3017779,0
45502,3974118,5755074,67594
45503,3956938,4916260,0
45503,3974118,20131558,43869
45504,3942210,756836,0
45504,3974118,14376788,340824
45505,3974118,16823550,64264
45506,3974118,10150663,0
45601,3902022,5889183,0
45601,3914184,27194108,429276
45601,3948230,4880419,0
45601,3966880,82415,0
45612,3903604,1326527,0
45612,3919848,34735,0
45613,3904696,1010660,827
45613,3974734,1382983,1276
45614,3906320,3375395,25596
45614,3967258,586941,939
45617,3907888,433541,0
45618,3913834,80414,0
45619,3913904,1226556,222497
45620,3913932,1995051,30267
45621,3916434,1239114,0
45623,3919554,3006540,92137
45623,3950344,2567398,72054
45624,3919848,54082,0
45628,3928182,1343272,0
45629,3928532,5541459,1000325
45630,3928896,571139,0
45631,3929204,9317305,590631
45631,3939564,749694,81072
45634,3932956,1423063,1947
45638,3916378,4937413,346010
45638,3928532,558327,0
45638,3933194,1440983,216508
45638,3937464,11575516,735519
45640,3937842,23443339,677186
45644,3940376,982688,0
45648,3915434,2761875,0
45648,3945304,8996710,104862
45651,3945696,4368050,18125
45651,3988028,27558,0
45652,3945906,1499676,1409
45653,3915434,2532002,4273
45653,3950876,4515616,12992
45656,3957596,3290950,0
45657,3959066,453137,10707
45660,3961420,3144789,0
45660,3965508,62815,0
45661,3962708,6450566,92027
45662,3954166,2906935,97068
45662,3964304,27788602,903638
45662,3968546,14888322,8637
45662,3970912,5004212,12391
45662,3984588,1398806,141119
45663,3928896,1368695,0
45663,3984140,12185090,8033
45669,3902722,1775709,1151
45669,3964766,616145,88356
45671,3965508,485141,754
45673,3966880,1212639,0
45674,3967258,2940177,26384
45679,3971206,2764649,0
45680,3910352,3609527,62385
45680,3973670,7626397,751425
45681,3907888,867947,0
45681,3973698,533169,0
45682,3973824,3398925,32040
45684,3928896,1091969,33653
45684,3968196,596303,63195
45685,3913169,259658,0
45685,3967258,33906,252
45686,3906320,564700,0
45686,3980178,3049556,86047
45686,3985190,104589,1407
45690,3962708,61466,48263
45690,3981935,10783805,150509
45692,3916434,198352,0
45692,3982712,18044997,216521
45693,3905676,2151589,0
45693,3984294,7331999,0
45694,3984588,13632335,97860
45695,3985190,609585,354
45697,3913834,701692,0
45697,3985876,6775400,43540
45698,3988028,1018561,19637
45701,3902736,25668367,647781
45701,3955062,389576,0
45701,3976568,1133229,365
45710,3901042,3450973,38469
45711,3901784,588668,6688
45714,3905424,9025765,213922
45715,3906222,1767384,287455
45716,3909834,1115142,0
45716,3953886,346440,0
45719,3913778,1422527,4922
45723,3918588,2539093,45237
45723,3935826,492954,36887
45723,3977812,1021192,0
45727,3921910,431633,12601
45732,3930674,3391208,37760
45732,3938304,64094,13873
45732,3977406,94383,0
45734,3931542,2607856,0
45740,3938304,557634,0
45742,3944128,1074727,30482
45744,3921868,681148,0
45744,3945164,590132,22350
45745,3945220,152053,8923
45746,3946158,559266,18852
45750,3921868,12617818,679828
45750,3947628,21831711,825574
45750,3966250,1989099,45276
45760,3949756,4657530,254692
45760,3964024,200310,0
45760,3969358,394341,0
45761,3913778,2591,0
45761,3950456,1469277,28743
45764,3909834,101120,3087
45764,3953886,11770565,274256
45766,3955062,625475,3422
45767,3948286,900373,97282
45768,3955342,4192502,263781
45769,3964024,8300136,163396
45771,3965256,1407790,0
45771,3976050,196451,0
45772,3977812,2273150,0
45775,3969358,1870277,0
45778,3974622,765764,0
45779,3976050,2082801,62732
45780,3976568,4771366,16318
45782,3977406,1668055,25593
45784,3980150,991587,3761
45786,3981760,1219259,133199
45801,3943554,12766922,162892
45804,3927944,1058739,3241
45804,3943554,12858251,290423
45804,3983930,1108057,3107
45805,3927944,1832458,24876
45805,3943554,9177986,24721
45806,3919400,2183753,0
45806,3927944,21738567,152780
45806,3983930,510974,2306
45807,3924808,2854258,2445
45807,3930814,5097178,19647
45807,3943554,464521,0
45808,3904752,1318593,1145
45809,3930814,824484,0
45810,3900198,5525743,0
45812,3901210,766199,0
45812,3946046,61781,0
45813,3902204,3450228,1212
45814,3902400,1965107,0
45816,3905662,684185,0
45817,3907426,9457724,177763
45819,3909974,684712,0
45820,3910884,717435,0
45821,3912700,3784825,2416
45822,3912868,13022296,843060
45822,3951674,1651,505
45826,3914156,621943,2858
45827,3916266,1595633,16590
45827,3922974,1293512,7086
45828,3916532,5022480,134677
45830,3904752,312824,0
45830,3918014,3179964,17630
45830,3939536,117492,0
45830,3979590,47819,5934
45831,3918504,3032148,65046
