"GEO_ID","NAME","B01003_001E","B01003_001M",
"0500000US19057","Des Moines County, Iowa","38824","*****",
"0500000US19059","Dickinson County, Iowa","17692","*****",
"0500000US19061","Dubuque County, Iowa","98812","*****",
"0500000US19063","Emmet County, Iowa","9349","*****",
"0500000US19065","Fayette County, Iowa","19519","*****",
"0500000US19067","Floyd County, Iowa","15601","*****",
"0500000US19069","Franklin County, Iowa","10015","*****",
"0500000US19071","Fremont County, Iowa","6639","*****",
"0500000US19073","Greene County, Iowa","8801","*****",
"0500000US19075","Grundy County, Iowa","12351","*****",
"0500000US19077","Guthrie County, Iowa","10619","*****",
"0500000US19079","Hamilton County, Iowa","14979","*****",
"0500000US19081","Hancock County, Iowa","10790","*****",
"0500000US19083","Hardin County, Iowa","16861","*****",
"0500000US19085","Harrison County, Iowa","14623","*****",
"0500000US19087","Henry County, Iowa","20436","*****",
"0500000US19089","Howard County, Iowa","9479","*****",
"0500000US19091","Humboldt County, Iowa","9606","*****",
"0500000US19093","Ida County, Iowa","6969","*****",
"0500000US19095","Iowa County, Iowa","16575","*****",
"0500000US19097","Jackson County, Iowa","19470","*****",
"0500000US19099","Jasper County, Iowa","37808","*****",
"0500000US19101","Jefferson County, Iowa","15785","*****",
"0500000US19103","Johnson County, Iowa","153360","*****",
"0500000US19105","Jones County, Iowa","20733","*****",
"0500000US19107","Keokuk County, Iowa","10026","*****",
"0500000US19109","Kossuth County, Iowa","14718","*****",
"0500000US19111","Lee County, Iowa","33442","*****",
"0500000US19113","Linn County, Iowa","229308","*****",
"0500000US19115","Louisa County, Iowa","10823","*****",
"0500000US19117","Lucas County, Iowa","8666","*****",
"0500000US19119","Lyon County, Iowa","12023","*****",
"0500000US19121","Madison County, Iowa","16609","*****",
"0500000US19123","Mahaska County, Iowa","22059","*****",
"0500000US19125","Marion County, Iowa","33487","*****",
"0500000US19127","Marshall County, Iowa","40049","*****",
"0500000US19129","Mills County, Iowa","14605","*****",
"0500000US19131","Mitchell County, Iowa","10537","*****",
"0500000US19133","Monona County, Iowa","8671","*****",
"0500000US19135","Monroe County, Iowa","7574","*****",
"0500000US19137","Montgomery County, Iowa","10285","*****",
"0500000US19139","Muscatine County, Iowa","42968","*****",
"0500000US19141","O'Brien County, Iowa","14138","*****",
"0500000US19143","Osceola County, Iowa","6149","*****",
"0500000US19145","Page County, Iowa","15225","*****",
"0500000US19147","Palo Alto County, Iowa","8938","*****",
"0500000US19149","Plymouth County, Iowa","25621","*****",
"0500000US19151","Pocahontas County, Iowa","7061","*****",
"0500000US19153","Polk County, Iowa","493378","*****",
"0500000US19155","Pottawattamie County, Iowa","93543","*****",
"0500000US19157","Poweshiek County, Iowa","18608","*****",
"0500000US19159","Ringgold County, Iowa","4690","*****",
"0500000US19161","Sac County, Iowa","9778","*****",
"0500000US19163","Scott County, Iowa","174315","*****",
"0500000US19165","Shelby County, Iowa","11737","*****",
"0500000US19167","Sioux County, Iowa","35815","*****",
"0500000US19169","Story County, Iowa","98573","*****",
"0500000US19171","Tama County, Iowa","17017","*****",
"0500000US19173","Taylor County, Iowa","5916","*****",
"0500000US19175","Union County, Iowa","12107","*****",
"0500000US19177","Van Buren County, Iowa","7207","*****",
"0500000US19179","Wapello County, Iowa","35292","*****",
"0500000US19181","Warren County, Iowa","52709","*****",
"0500000US19183","Washington County, Iowa","22534","*****",
"0500000US19185","Wayne County, Iowa","6484","*****",
"0500000US19187","Webster County, Iowa","36986","*****",
"0500000US19189","Winnebago County, Iowa","10704","*****",
"0500000US19191","Winneshiek County, Iowa","20050","*****",
"0500000US19193","Woodbury County, Iowa","105526","*****",
"0500000US19195","Worth County, Iowa","7417","*****",
"0500000US19197","Wright County, Iowa","12897","*****",
"0500000US20001","Allen County, Kansas","12554","*****",
"0500000US20003","Anderson County, Kansas","7799","*****",
"0500000US20005","Atchison County, Kansas","16309","*****",
"0500000US20007","Barber County, Kansas","4081","188",
"0500000US20009","Barton County, Kansas","25477","*****",
"0500000US20011","Bourbon County, Kansas","14405","*****",
"0500000US20013","Brown County, Kansas","9486","*****",
"0500000US20015","Butler County, Kansas","67618","*****",
"0500000US20017","Chase County, Kansas","2570","*****",
"0500000US20019","Chautauqua County, Kansas","3389","*****",
"0500000US20021","Cherokee County, Kansas","19380","*****",
"0500000US20023","Cheyenne County, Kansas","2619","*****",
"0500000US20025","Clark County, Kansas","1977","*****",
"0500000US20027","Clay County, Kansas","8088","*****",
"0500000US20029","Cloud County, Kansas","9008","*****",
"0500000US20031","Coffey County, Kansas","8334","*****",
"0500000US20033","Comanche County, Kansas","1825","188",
"0500000US20035","Cowley County, Kansas","34661","*****",
"0500000US20037","Crawford County, Kansas","39012","*****",
"0500000US20039","Decatur County, Kansas","2771","*****",
"0500000US20041","Dickinson County, Kansas","18492","*****",
"0500000US20043","Doniphan County, Kansas","7501","*****",
"0500000US20045","Douglas County, Kansas","119094","*****",
"0500000US20047","Edwards County, Kansas","2849","*****",
"0500000US20049","Elk County, Kansas","2453","*****",
"0500000US20051","Ellis County, Kansas","28921","*****",
"0500000US20053","Ellsworth County, Kansas","6374","*****",
"0500000US20055","Finney County, Kansas","38187","*****",
"0500000US20057","Ford County, Kansas","34212","*****",
"0500000US20059","Franklin County, Kansas","25968","*****",
"0500000US20061","Geary County, Kansas","36247","*****",
"0500000US20063","Gove County, Kansas","2758","174",
"0500000US20065","Graham County, Kansas","2430","*****",
"0500000US20067","Grant County, Kansas","7336","*****",
"0500000US20069","Gray County, Kansas","5719","*****",
"0500000US20071","Greeley County, Kansas","1279","113",
"0500000US20073","Greenwood County, Kansas","6001","*****",
"0500000US20075","Hamilton County, Kansas","2520","*****",
"0500000US20077","Harper County, Kansas","5457","*****",
"0500000US20079","Harvey County, Kansas","33959","*****",
"0500000US20081","Haskell County, Kansas","3735","*****",
"0500000US20083","Hodgeman County, Kansas","1770","156",
"0500000US20085","Jackson County, Kansas","13274","*****",
"0500000US20087","Jefferson County, Kansas","18387","*****",
"0500000US20089","Jewell County, Kansas","2929","*****",
"0500000US20091","Johnson County, Kansas","610742","*****",
"0500000US20093","Kearny County, Kansas","3964","*****",
"0500000US20095","Kingman County, Kansas","7369","*****",
"0500000US20097","Kiowa County, Kansas","2445","*****",
"0500000US20099","Labette County, Kansas","20096","*****",
"0500000US20101","Lane County, Kansas","1528","174",
"0500000US20103","Leavenworth County, Kansas","82050","*****",
"0500000US20105","Lincoln County, Kansas","2929","*****",
"0500000US20107","Linn County, Kansas","9696","*****",
"0500000US20109","Logan County, Kansas","2752","*****",
"0500000US20111","Lyon County, Kansas","32182","*****",
"0500000US20113","McPherson County, Kansas","30085","*****",
"0500000US20115","Marion County, Kansas","11867","*****",
"0500000US20117","Marshall County, Kansas","10014","*****",
"0500000US20119","Meade County, Kansas","4019","*****",
"0500000US20121","Miami County, Kansas","34312","*****",
"0500000US20123","Mitchell County, Kansas","5829","*****",
"0500000US20125","Montgomery County, Kansas","31448","*****",
"0500000US20127","Morris County, Kansas","5385","*****",
"0500000US20129","Morton County, Kansas","2688","*****",
"0500000US20131","Nemaha County, Kansas","10219","*****",
"0500000US20133","Neosho County, Kansas","15826","*****",
"0500000US20135","Ness County, Kansas","2677","*****",
"0500000US20137","Norton County, Kansas","5431","*****",
"0500000US20139","Osage County, Kansas","15787","*****",
"0500000US20141","Osborne County, Kansas","3493","*****",
"0500000US20143","Ottawa County, Kansas","5768","*****",
"0500000US20145","Pawnee County, Kansas","6288","*****",
"0500000US20147","Phillips County, Kansas","4960","*****",
"0500000US20149","Pottawatomie County, Kansas","25482","*****",
"0500000US20151","Pratt County, Kansas","9175","*****",
"0500000US20153","Rawlins County, Kansas","2544","*****",
"0500000US20155","Reno County, Kansas","61881","*****",
"0500000US20157","Republic County, Kansas","4686","*****",
"0500000US20159","Rice County, Kansas","9441","*****",
"0500000US20161","Riley County, Kansas","72105","*****",
"0500000US20163","Rooks County, Kansas","4925","*****",
"0500000US20165","Rush County, Kansas","2939","156",
"0500000US20167","Russell County, Kansas","6702","*****",
"0500000US20169","Saline County, Kansas","54160","*****",
"0500000US20171","Scott County, Kansas","5128","*****",
"0500000US20173","Sedgwick County, Kansas","522700","*****",
"0500000US20175","Seward County, Kansas","21942","*****",
"0500000US20177","Shawnee County, Kansas","178625","*****",
"0500000US20179","Sheridan County, Kansas","2450","*****",
"0500000US20181","Sherman County, Kansas","5940","*****",
"0500000US20183","Smith County, Kansas","3561","*****",
"0500000US20185","Stafford County, Kansas","4054","*****",
"0500000US20187","Stanton County, Kansas","2060","*****",
"0500000US20189","Stevens County, Kansas","5275","*****",
"0500000US20191","Sumner County, Kansas","22517","*****",
"0500000US20193","Thomas County, Kansas","7907","*****",
"0500000US20195","Trego County, Kansas","2798","*****",
"0500000US20197","Wabaunsee County, Kansas","6922","*****",
"0500000US20199","Wallace County, Kansas","1489","113",
"0500000US20201","Washington County, Kansas","5529","*****",
"0500000US20203","Wichita County, Kansas","2131","*****",
"0500000US20205","Wilson County, Kansas","8667","*****",
"0500000US20207","Woodson County, Kansas","3134","*****",
"0500000US20209","Wyandotte County, Kansas","167989","*****",
"0500000US21001","Adair County, Kentucky","18887","*****",
"0500000US21003","Allen County, Kentucky","20773","*****",
"0500000US21005","Anderson County, Kentucky","23839","*****",
"0500000US21007","Ballard County, Kentucky","7742","*****",
"0500000US21009","Barren County, Kentucky","44511","*****",
"0500000US21011","Bath County, Kentucky","12739","*****",
"0500000US21013","Bell County, Kentucky","24248","*****",
"0500000US21015","Boone County, Kentucky","136150","*****",
"0500000US21017","Bourbon County, Kentucky","20228","*****",
"0500000US21019","Boyd County, Kentucky","48242","*****",
"0500000US21021","Boyle County, Kentucky","30613","*****",
"0500000US21023","Bracken County, Kentucky","8420","*****",
"0500000US21025","Breathitt County, Kentucky","13580","*****",
"0500000US21027","Breckinridge County, Kentucky","20528","*****",
"0500000US21029","Bullitt County, Kentucky","82482","*****",
"0500000US21031","Butler County, Kentucky","12365","*****",
"0500000US21033","Caldwell County, Kentucky","12635","*****",
"0500000US21035","Calloway County, Kentucky","37345","*****",
"0500000US21037","Campbell County, Kentucky","93122","*****",
"0500000US21039","Carlisle County, Kentucky","4782","*****",
"0500000US21041","Carroll County, Kentucky","10842","*****",
"0500000US21043","Carter County, Kentucky","26671","*****",
"0500000US21045","Casey County, Kentucky","15942","*****",
"0500000US21047","Christian County, Kentucky","72766","*****",
"0500000US21049","Clark County, Kentucky","36897","*****",
"0500000US21051","Clay County, Kentucky","20322","*****",
"0500000US21053","Clinton County, Kentucky","9295","*****",
"0500000US21055","Crittenden County, Kentucky","8979","*****",
"0500000US21057","Cumberland County, Kentucky","5974","*****",
"0500000US21059","Daviess County, Kentucky","102916","*****",
"0500000US21061","Edmonson County, Kentucky","12179","*****",
"0500000US21063","Elliott County, Kentucky","7378","*****",
"0500000US21065","Estill County, Kentucky","14138","*****",
"0500000US21067","Fayette County, Kentucky","321276","*****",
"0500000US21069","Fleming County, Kentucky","15111","*****",
"0500000US21071","Floyd County, Kentucky","35780","*****",
"0500000US21073","Franklin County, Kentucky","51475","*****",
"0500000US21075","Fulton County, Kentucky","6480","*****",
"0500000US21077","Gallatin County, Kentucky","8720","*****",
"0500000US21079","Garrard County, Kentucky","17175","*****",
"0500000US21081","Grant County, Kentucky","25085","*****",
"0500000US21083","Graves County, Kentucky","36701","*****",
"0500000US21085","Grayson County, Kentucky","26465","*****",
"0500000US21087","Green County, Kentucky","11198","*****",
"0500000US21089","Greenup County, Kentucky","35853","*****",
"0500000US21091","Hancock County, Kentucky","9058","*****",
"0500000US21093","Hardin County, Kentucky","111005","*****",
"0500000US21095","Harlan County, Kentucky","26589","*****",
"0500000US21097","Harrison County, Kentucky","18803","*****",
"0500000US21099","Hart County, Kentucky","19345","*****",
"0500000US21101","Henderson County, Kentucky","44770","*****",
"0500000US21103","Henry County, Kentucky","15731","*****",
"0500000US21105","Hickman County, Kentucky","4491","*****",
"0500000US21107","Hopkins County, Kentucky","45223","*****",
"0500000US21109","Jackson County, Kentucky","13002","*****",
"0500000US21111","Jefferson County, Kentucky","779232","*****",
"0500000US21113","Jessamine County, Kentucky","53381","*****",
"0500000US21115","Johnson County, Kentucky","22631","*****",
"0500000US21117","Kenton County, Kentucky","169066","*****",
"0500000US21119","Knott County, Kentucky","14282","*****",
"0500000US21121","Knox County, Kentucky","30207","*****",
"0500000US21123","Larue County, Kentucky","14902","*****",
"0500000US21125","Laurel County, Kentucky","62442","*****",
"0500000US21127","Lawrence County, Kentucky","16228","*****",
"0500000US21129","Lee County, Kentucky","7338","*****",
"0500000US21131","Leslie County, Kentucky","10468","*****",
"0500000US21133","Letcher County, Kentucky","21490","*****",
"0500000US21135","Lewis County, Kentucky","13063","*****",
"0500000US21137","Lincoln County, Kentucky","24320","*****",
"0500000US21139","Livingston County, Kentucky","8980","*****",
"0500000US21141","Logan County, Kentucky","27498","*****",
"0500000US21143","Lyon County, Kentucky","8721","*****",
"0500000US21145","McCracken County, Kentucky","67573","*****",
"0500000US21147","McCreary County, Kentucky","16892","*****",
"0500000US21149","McLean County, Kentucky","9173","*****",
"0500000US21151","Madison County, Kentucky","92955","*****",
"0500000US21153","Magoffin County, Kentucky","11647","*****",
"0500000US21155","Marion County, Kentucky","19627","*****",
"0500000US21157","Marshall County, Kentucky","31706","*****",
"0500000US21159","Martin County, Kentucky","11298","*****",
"0500000US21161","Mason County, Kentucky","17068","*****",
"0500000US21163","Meade County, Kentucky","29964","*****",
"0500000US21165","Menifee County, Kentucky","6174","*****",
"0500000US21167","Mercer County, Kentucky","22662","*****",
"0500000US21169","Metcalfe County, Kentucky","10313","*****",
"0500000US21171","Monroe County, Kentucky","11331","*****",
"0500000US21173","Montgomery County, Kentucky","28188","*****",
"0500000US21175","Morgan County, Kentucky","13840","*****",
"0500000US21177","Muhlenberg County, Kentucky","30735","*****",
"0500000US21179","Nelson County, Kentucky","46779","*****",
"0500000US21181","Nicholas County, Kentucky","7613","*****",
"0500000US21183","Ohio County, Kentucky","23782","*****",
"0500000US21185","Oldham County, Kentucky","67997","*****",
"0500000US21187","Owen County, Kentucky","11229","*****",
"0500000US21189","Owsley County, Kentucky","4054","*****",
"0500000US21191","Pendleton County, Kentucky","14638","*****",
"0500000US21193","Perry County, Kentucky","28136","*****",
"0500000US21195","Pike County, Kentucky","58196","*****",
"0500000US21197","Powell County, Kentucky","13089","*****",
"0500000US21199","Pulaski County, Kentucky","65145","*****",
"0500000US21201","Robertson County, Kentucky","2207","*****",
"0500000US21203","Rockcastle County, Kentucky","16171","*****",
"0500000US21205","Rowan County, Kentucky","24551","*****",
"0500000US21207","Russell County, Kentucky","18021","*****",
"0500000US21209","Scott County, Kentucky","57286","*****",
"0500000US21211","Shelby County, Kentucky","48105","*****",
"0500000US21213","Simpson County, Kentucky","19574","*****",
"0500000US21215","Spencer County, Kentucky","19549","*****",
"0500000US21217","Taylor County, Kentucky","26056","*****",
"0500000US21219","Todd County, Kentucky","12281","*****",
"0500000US21221","Trigg County, Kentucky","14154","*****",
"0500000US21223","Trimble County, Kentucky","8510","*****",
"0500000US21225","Union County, Kentucky","13495","*****",
"0500000US21227","Warren County, Kentucky","135307","*****",
"0500000US21229","Washington County, Kentucky","12025","*****",
"0500000US21231","Wayne County, Kentucky","19666","*****",
"0500000US21233","Webster County, Kentucky","12951","*****",
"0500000US21235","Whitley County, Kentucky","36648","*****",
"0500000US21237","Wolfe County, Kentucky","6573","*****",
"0500000US21239","Woodford County, Kentucky","26886","*****",
"0500000US22001","Acadia Parish, Louisiana","57674","*****",
"0500000US22003","Allen Parish, Louisiana","22798","*****",
"0500000US22005","Ascension Parish, Louisiana","126973","*****",
"0500000US22007","Assumption Parish, Louisiana","21067","*****",
"0500000US22009","Avoyelles Parish, Louisiana","39529","*****",
"0500000US22011","Beauregard Parish, Louisiana","36553","*****",
"0500000US22013","Bienville Parish, Louisiana","12958","*****",
"0500000US22015","Bossier Parish, Louisiana","128877","*****",
"0500000US22017","Caddo Parish, Louisiana","236259","*****",
"0500000US22019","Calcasieu Parish, Louisiana","210770","*****",
"0500000US22021","Caldwell Parish, Louisiana","9658","*****",
"0500000US22023","Cameron Parish, Louisiana","5447","*****",
"0500000US22025","Catahoula Parish, Louisiana","8895","*****",
"0500000US22027","Claiborne Parish, Louisiana","14203","*****",
"0500000US22029","Concordia Parish, Louisiana","18677","*****",
"0500000US22031","De Soto Parish, Louisiana","26821","*****",
"0500000US22033","East Baton Rouge Parish, Louisiana","454369","*****",
"0500000US22035","East Carroll Parish, Louisiana","7371","*****",
"0500000US22037","East Feliciana Parish, Louisiana","19452","*****",
"0500000US22039","Evangeline Parish, Louisiana","32335","*****",
"0500000US22041","Franklin Parish, Louisiana","19752","*****",
"0500000US22043","Grant Parish, Louisiana","22185","*****",
"0500000US22045","Iberia Parish, Louisiana","69958","*****",
"0500000US22047","Iberville Parish, Louisiana","30210","*****",
"0500000US22049","Jackson Parish, Louisiana","15093","*****",
"0500000US22051","Jefferson Parish, Louisiana","436171","*****",
"0500000US22053","Jefferson Davis Parish, Louisiana","32277","*****",
"0500000US22055","Lafayette Parish, Louisiana","243175","*****",
"0500000US22057","Lafourche Parish, Louisiana","97220","*****",
"0500000US22059","LaSalle Parish, Louisiana","14764","*****",
"0500000US22061","Lincoln Parish, Louisiana","48323","*****",
"0500000US22063","Livingston Parish, Louisiana","143425","*****",
"0500000US22065","Madison Parish, Louisiana","10028","*****",
"0500000US22067","Morehouse Parish, Louisiana","25438","*****",
"0500000US22069","Natchitoches Parish, Louisiana","37478","*****",
"0500000US22071","Orleans Parish, Louisiana","380408","*****",
"0500000US22073","Ouachita Parish, Louisiana","159585","*****",
"0500000US22075","Plaquemines Parish, Louisiana","23305","*****",
"0500000US22077","Pointe Coupee Parish, Louisiana","20652","*****",
"0500000US22079","Rapides Parish, Louisiana","129536","*****",
"0500000US22081","Red River Parish, Louisiana","7631","*****",
"0500000US22083","Richland Parish, Louisiana","20028","*****",
"0500000US22085","Sabine Parish, Louisiana","22209","*****",
"0500000US22087","St. Bernard Parish, Louisiana","44038","*****",
"0500000US22089","St. Charles Parish, Louisiana","52191","*****",
"0500000US22091","St. Helena Parish, Louisiana","10872","*****",
"0500000US22093","St. James Parish, Louisiana","20090","*****",
"0500000US22095","St. John the Baptist Parish, Louisiana","41986","*****",
"0500000US22097","St. Landry Parish, Louisiana","82574","*****",
"0500000US22099","St. Martin Parish, Louisiana","51856","*****",
"0500000US22101","St. Mary Parish, Louisiana","49114","*****",
"0500000US22103","St. Tammany Parish, Louisiana","266168","*****",
"0500000US22105","Tangipahoa Parish, Louisiana","133953","*****",
"0500000US22107","Tensas Parish, Louisiana","4127","*****",
"0500000US22109","Terrebonne Parish, Louisiana","108862","*****",
"0500000US22111","Union Parish, Louisiana","21049","*****",
"0500000US22113","Vermilion Parish, Louisiana","57202","*****",
"0500000US22115","Vernon Parish, Louisiana","48452","*****",
"0500000US22117","Washington Parish, Louisiana","45514","*****",
"0500000US22119","Webster Parish, Louisiana","36761","*****",
"0500000US22121","West Baton Rouge Parish, Louisiana","27377","*****",
"0500000US22123","West Carroll Parish, Louisiana","9800","*****",
"0500000US22125","West Feliciana Parish, Louisiana","15358","*****",
"0500000US22127","Winn Parish, Louisiana","13665","*****",
"0500000US23001","Androscoggin County, Maine","111532","*****",
"0500000US23003","Aroostook County, Maine","67237","*****",
"0500000US23005","Cumberland County, Maine","303357","*****",
"0500000US23007","Franklin County, Maine","29839","*****",
"0500000US23009","Hancock County, Maine","55851","*****",
"0500000US23011","Kennebec County, Maine","124003","*****",
"0500000US23013","Knox County, Maine","40729","*****",
"0500000US23015","Lincoln County, Maine","35466","*****",
"0500000US23017","Oxford County, Maine","58276","*****",
"0500000US23019","Penobscot County, Maine","152640","*****",
"0500000US23021","Piscataquis County, Maine","16936","*****",
"0500000US23023","Sagadahoc County, Maine","36868","*****",
"0500000US23025","Somerset County, Maine","50656","*****",
"0500000US23027","Waldo County, Maine","39772","*****",
"0500000US23029","Washington County, Maine","31096","*****",
"0500000US23031","York County, Maine","212691","*****",
"0500000US24001","Allegany County, Maryland","68161","*****",
"0500000US24003","Anne Arundel County, Maryland","588109","*****",
"0500000US24005","Baltimore County, Maryland","850737","*****",
"0500000US24009","Calvert County, Maryland","93244","*****",
"0500000US24011","Caroline County, Maryland","33320","*****",
"0500000US24013","Carroll County, Maryland","173225","*****",
"0500000US24015","Cecil County, Maryland","103876","*****",
"0500000US24017","Charles County, Maryland","167035","*****",
"0500000US24019","Dorchester County, Maryland","32557","*****",
"0500000US24021","Frederick County, Maryland","273829","*****",
"0500000US24023","Garrett County, Maryland","28856","*****",
"0500000US24025","Harford County, Maryland","261059","*****",
"0500000US24027","Howard County, Maryland","332011","*****",
"0500000US24029","Kent County, Maryland","19289","*****",
"0500000US24031","Montgomery County, Maryland","1056910","*****",
"0500000US24033","Prince George's County, Maryland","957189","*****",
"0500000US24035","Queen Anne's County, Maryland","50316","*****",
"0500000US24037","St. Mary's County, Maryland","113814","*****",
"0500000US24039","Somerset County, Maryland","24672","*****",
"0500000US24041","Talbot County, Maryland","37663","*****",
"0500000US24043","Washington County, Maryland","154645","*****",
"0500000US24045","Wicomico County, Maryland","103815","*****",
"0500000US24047","Worcester County, Maryland","52827","*****",
"0500000US24510","Baltimore city, Maryland","584548","*****",
"0500000US25001","Barnstable County, Massachusetts","229436","*****",
"0500000US25003","Berkshire County, Massachusetts","128763","*****",
"0500000US25005","Bristol County, Massachusetts","576699","*****",
"0500000US25007","Dukes County, Massachusetts","20543","*****",
"0500000US25009","Essex County, Massachusetts","806103","*****",
"0500000US25011","Franklin County, Massachusetts","70980","*****",
"0500000US25013","Hampden County, Massachusetts","464575","*****",
"0500000US25015","Hampshire County, Massachusetts","153931","*****",
"0500000US25017","Middlesex County, Massachusetts","1623109","*****",
"0500000US25019","Nantucket County, Massachusetts","14065","*****",
"0500000US25021","Norfolk County, Massachusetts","722112","*****",
"0500000US25023","Plymouth County, Massachusetts","529548","*****",
"0500000US25025","Suffolk County, Massachusetts","785443","*****",
"0500000US25027","Worcester County, Massachusetts","858898","*****",
"0500000US26001","Alcona County, Michigan","10238","*****",
"0500000US26003","Alger County, Michigan","8866","*****",
"0500000US26005","Allegan County, Michigan","120189","*****",
"0500000US26007","Alpena County, Michigan","28911","*****",
"0500000US26009","Antrim County, Michigan","23662","*****",
"0500000US26011","Arenac County, Michigan","15031","*****",
"0500000US26013","Baraga County, Michigan","8245","*****",
"0500000US26015","Barry County, Michigan","62581","*****",
"0500000US26017","Bay County, Michigan","103752","*****",
"0500000US26019","Benzie County, Michigan","18058","*****",
"0500000US26021","Berrien County, Michigan","153938","*****",
"0500000US26023","Branch County, Michigan","44795","*****",
"0500000US26025","Calhoun County, Michigan","134011","*****",
"0500000US26027","Cass County, Michigan","51604","*****",
"0500000US26029","Charlevoix County, Michigan","26174","*****",
"0500000US26031","Cheboygan County, Michigan","25709","*****",
"0500000US26033","Chippewa County, Michigan","36670","*****",
"0500000US26035","Clare County, Michigan","30998","*****",
"0500000US26037","Clinton County, Michigan","79249","*****",
"0500000US26039","Crawford County, Michigan","13197","*****",
"0500000US26041","Delta County, Michigan","36839","*****",
"0500000US26043","Dickinson County, Michigan","25937","*****",
"0500000US26045","Eaton County, Michigan","109072","*****",
"0500000US26047","Emmet County, Michigan","34072","*****",
"0500000US26049","Genesee County, Michigan","405280","*****",
"0500000US26051","Gladwin County, Michigan","25461","*****",
"0500000US26053","Gogebic County, Michigan","14597","*****",
"0500000US26055","Grand Traverse County, Michigan","95315","*****",
"0500000US26057","Gratiot County, Michigan","41534","*****",
"0500000US26059","Hillsdale County, Michigan","45698","*****",
"0500000US26061","Houghton County, Michigan","37414","*****",
"0500000US26063","Huron County, Michigan","31461","*****",
"0500000US26065","Ingham County, Michigan","282540","*****",
"0500000US26067","Ionia County, Michigan","66663","*****",
"0500000US26069","Iosco County, Michigan","25319","*****",
"0500000US26071","Iron County, Michigan","11585","*****",
"0500000US26073","Isabella County, Michigan","64938","*****",
"0500000US26075","Jackson County, Michigan","160637","*****",
"0500000US26077","Kalamazoo County, Michigan","261426","*****",
"0500000US26079","Kalkaska County, Michigan","17934","*****",
"0500000US26081","Kent County, Michigan","657321","*****",
"0500000US26083","Keweenaw County, Michigan","2088","*****",
"0500000US26085","Lake County, Michigan","12285","*****",
"0500000US26087","Lapeer County, Michigan","88687","*****",
"0500000US26089","Leelanau County, Michigan","22426","*****",
"0500000US26091","Lenawee County, Michigan","99263","*****",
"0500000US26093","Livingston County, Michigan","194302","*****",
"0500000US26095","Luce County, Michigan","5442","*****",
"0500000US26097","Mackinac County, Michigan","10843","*****",
"0500000US26099","Macomb County, Michigan","878453","*****",
"0500000US26101","Manistee County, Michigan","25058","*****",
"0500000US26103","Marquette County, Michigan","66376","*****",
"0500000US26105","Mason County, Michigan","29178","*****",
"0500000US26107","Mecosta County, Michigan","40128","*****",
"0500000US26109","Menominee County, Michigan","23433","*****",
"0500000US26111","Midland County, Michigan","83503","*****",
"0500000US26113","Missaukee County, Michigan","15089","*****",
"0500000US26115","Monroe County, Michigan","154823","*****",
"0500000US26117","Montcalm County, Michigan","66901","*****",
"0500000US26119","Montmorency County, Michigan","9261","*****",
"0500000US26121","Muskegon County, Michigan","175947","*****",
"0500000US26123","Newaygo County, Michigan","50130","*****",
"0500000US26125","Oakland County, Michigan","1272264","*****",
"0500000US26127","Oceana County, Michigan","26707","*****",
"0500000US26129","Ogemaw County, Michigan","20820","*****",
"0500000US26131","Ontonagon County, Michigan","5862","*****",
"0500000US26133","Osceola County, Michigan","23022","*****",
"0500000US26135","Oscoda County, Michigan","8264","*****",
"0500000US26137","Otsego County, Michigan","25221","*****",
"0500000US26139","Ottawa County, Michigan","296183","*****",
"0500000US26141","Presque Isle County, Michigan","13083","*****",
"0500000US26143","Roscommon County, Michigan","23556","*****",
"0500000US26145","Saginaw County, Michigan","189821","*****",
"0500000US26147","St. Clair County, Michigan","160257","*****",
"0500000US26149","St. Joseph County, Michigan","60887","*****",
"0500000US26151","Sanilac County, Michigan","40759","*****",
"0500000US26153","Schoolcraft County, Michigan","8062","*****",
"0500000US26155","Shiawassee County, Michigan","68124","*****",
"0500000US26157","Tuscola County, Michigan","53218","*****",
"0500000US26159","Van Buren County, Michigan","75636","*****",
"0500000US26161","Washtenaw County, Michigan","370231","*****",
"0500000US26163","Wayne County, Michigan","1781641","*****",
"0500000US26165","Wexford County, Michigan","33766","*****",
"0500000US27001","Aitkin County, Minnesota","15859","*****",
"0500000US27003","Anoka County, Minnesota","363985","*****",
"0500000US27005","Becker County, Minnesota","35202","*****",
"0500000US27007","Beltrami County, Minnesota","46274","*****",
"0500000US27009","Benton County, Minnesota","41300","*****",
"0500000US27011","Big Stone County, Minnesota","5161","*****",
"0500000US27013","Blue Earth County, Minnesota","69022","*****",
"0500000US27015","Brown County, Minnesota","25880","*****",
"0500000US27017","Carlton County, Minnesota","36362","*****",
"0500000US27019","Carver County, Minnesota","107216","*****",
"0500000US27021","Cass County, Minnesota","30288","*****",
"0500000US27023","Chippewa County, Minnesota","12466","*****",
"0500000US27025","Chisago County, Minnesota","56927","*****",
"0500000US27027","Clay County, Minnesota","65307","*****",
"0500000US27029","Clearwater County, Minnesota","8541","*****",
"0500000US27031","Cook County, Minnesota","5611","*****",
"0500000US27033","Cottonwood County, Minnesota","11481","*****",
"0500000US27035","Crow Wing County, Minnesota","66558","*****",
"0500000US27037","Dakota County, Minnesota","439179","*****",
"0500000US27039","Dodge County, Minnesota","20893","*****",
"0500000US27041","Douglas County, Minnesota","39081","*****",
"0500000US27043","Faribault County, Minnesota","13931","*****",
"0500000US27045","Fillmore County, Minnesota","21251","*****",
