ZCTA5,Place GEOID,Land Area,Water Area
48873,2663900,1.0,0.0
48875,2665860,2.629,0.143
48876,2666100,1.687,0.136
48877,2625580,1.398,0.012
48877,2668720,0.69,0.013
48878,2669640,0.889,0.002
48879,2626500,0.654,0.0
48879,2651200,0.129,0.0
48879,2670940,4.213,0.0
48880,2671000,3.265,0.182
48881,2671660,1.15,0.051
48883,2672960,0.957,0.0
48884,2673100,1.101,0.058
48888,2676220,2.146,0.004
48890,2677420,0.759,0.0
48892,2685080,1.82,0.011
48893,2606360,1.851,0.001
48893,2644715,3.479,1.136
48893,2685140,5.653,0.296
48894,2686120,1.114,0.031
48895,2637100,0.388,0.0
48895,2660340,0.582,0.001
48895,2687420,2.453,0.07
48896,2687920,0.271,0.0
48897,2688420,0.848,0.0
48906,2624120,0.062,0.0
48906,2646000,8.198,0.108
48906,2682680,0.426,0.0
48910,2624120,0.393,0.007
48910,2646000,10.238,0.235
48911,2638780,2.978,0.097
48911,2646000,10.419,0.039
48912,2624120,0.187,0.005
48912,2646000,3.674,0.078
48915,2646000,1.802,0.004
48917,2624880,0.831,0.0
48917,2646000,2.222,0.122
48917,2684800,9.103,0.054
48933,2646000,1.045,0.052
49001,2642160,7.511,0.07
49002,2642160,1.261,0.0
49002,2665560,14.871,2.715
49004,2617690,0.244,0.001
49004,2642160,1.121,0.138
49004,2662340,0.918,0.019
49006,2642160,2.942,0.0
49006,2686380,2.852,0.0
49007,2642160,2.846,0.008
49008,2642160,6.72,0.211
49009,2642160,0.534,0.0
49010,2601260,3.846,0.414
49011,2603880,1.007,0.006
49012,2604160,1.027,0.016
49012,2647230,0.297,0.0
49012,2674975,0.29,0.0
49013,2605140,1.773,0.073
49014,2605920,3.03,0.088
49014,2611200,2.02,0.029
49015,2605920,23.539,0.649
49015,2675700,0.128,0.0
49017,2605920,2.883,0.078
49017,2611200,0.003,0.0
49017,2647230,2.572,0.003
49021,2607060,1.017,0.075
49022,2607520,4.218,0.204
49022,2607540,3.859,0.002
49022,2627160,4.297,0.242
49022,2644820,0.158,0.0
49022,2654025,1.798,0.011
49024,2642160,0.115,0.0
49024,2665560,17.112,0.223
49026,2609220,1.135,0.026
49027,2610180,0.481,0.012
49028,2610860,1.367,0.003
49029,2611800,0.76,0.032
49030,2611920,1.006,0.0
49031,2613900,2.011,0.223
49032,2614460,1.481,0.013
49034,2605920,1.727,0.002
49034,2616440,1.055,0.0
49036,2617020,9.651,0.338
49037,2605920,11.407,0.332
49037,2647230,2.331,0.049
49037,2675700,3.536,0.037
49038,2617320,0.888,0.002
49038,2644820,3.676,0.096
49038,2654025,0.01,0.0
49038,2663020,3.056,0.859
49040,2617360,1.374,0.366
49042,2617840,1.617,0.163
49045,2621040,1.351,0.076
49046,2621560,2.215,0.337
49046,2637960,0.014,0.0
49047,2622880,4.453,0.078
49048,2617690,2.988,0.017
49048,2624500,1.957,0.013
49048,2642160,1.393,0.022
49050,2622900,1.54,0.191
49053,2631260,1.417,0.041
49055,2632640,1.033,0.0
49056,2610180,0.172,0.001
49057,2636960,1.359,0.005
49058,2622900,4.541,0.012
49058,2637120,5.211,0.077
49060,2637960,2.056,0.006
49060,2674975,0.372,0.933
49064,2646440,1.781,0.048
49065,2646500,2.29,0.035
49067,2651460,0.682,0.002
49068,2651940,6.493,0.117
49070,2651980,0.766,0.0
49071,2652380,3.813,0.025
49072,2652980,0.978,0.009
49073,2656680,2.107,0.108
49074,2642160,0.251,0.0
49076,2660580,1.02,0.001
49078,2661620,2.008,0.063
49079,2662980,2.665,0.222
49080,2664740,1.992,0.082
49082,2666640,1.56,0.0
49083,2668240,1.015,0.001
49083,2674975,0.689,0.865
49085,2607520,0.163,0.047
49085,2670960,3.203,1.577
49085,2673660,0.586,0.0
49087,2665560,0.311,0.021
49087,2671860,0.982,0.0
49088,2672060,0.242,0.0
49089,2673420,1.004,0.0
49090,2674980,3.404,0.092
49091,2676960,6.772,0.0
49092,2679160,0.954,0.05
49093,2679760,5.561,0.269
49094,2681360,1.445,0.04
49095,2681680,0.988,0.001
49096,2681960,1.266,0.012
49097,2682300,2.929,0.138
49098,2663020,2.076,0.799
49098,2684500,1.18,0.034
49099,2686920,1.409,0.017
49101,2605500,0.717,0.0
49103,2607860,0.918,0.08
49106,2610580,2.893,0.031
49107,2611400,2.522,0.07
49111,2624580,0.832,0.013
49112,2625040,0.914,0.103
49113,2631300,0.411,0.0
49115,2673730,0.851,0.0
49117,2633260,0.909,0.0
49117,2653500,0.365,0.0
49117,2657220,2.467,0.021
49119,2657660,0.506,0.0
49120,2657760,5.794,0.158
49125,2657660,0.75,0.001
49125,2673730,3.339,0.032
49127,2676500,1.044,0.004
49128,2657660,0.069,0.0
49128,2673730,0.336,0.001
49128,2679720,1.093,0.0
49201,2641420,1.373,0.004
49201,2653580,1.259,0.023
49201,2656620,1.891,0.023
49201,2681740,1.457,0.018
49202,2641420,3.31,0.011
49203,2641420,6.157,0.101
49203,2653580,1.157,0.032
49203,2681740,3.127,0.23
49220,2600380,0.955,0.043
49220,2650830,0.891,0.0
49221,2600440,8.007,0.149
49224,2600980,4.41,0.091
49227,2601300,0.174,0.0
49228,2609000,2.217,0.055
49229,2610760,0.791,0.0
49230,2611000,0.938,0.011
49230,2682490,2.563,0.868
49232,2612760,0.801,0.0
49233,2614260,0.891,0.035
49235,2616280,0.712,0.0
49236,2616480,1.834,0.035
49237,2617740,1.493,0.124
49238,2621180,0.947,0.0
49240,2634480,0.94,0.001
49241,2636380,0.42,0.017
49242,2612680,1.236,0.029
49242,2638460,5.623,0.431
49245,2638920,1.395,0.047
49247,2639720,2.192,0.006
49248,2641540,4.032,0.0
49249,2644752,1.647,0.744
49250,2638460,0.071,0.0
49250,2641920,2.793,0.032
49251,2647180,1.283,0.001
49252,2647980,2.776,0.038
49253,2650830,5.194,2.858
49254,2653580,2.624,0.602
49255,2655220,1.0,0.004
49256,2655500,2.12,0.0
49261,2656620,0.729,0.001
49262,2657920,0.532,0.0
49265,2660840,1.067,0.0
49269,2662740,1.05,0.0
49270,2663800,0.483,0.009
49271,2664600,1.906,0.0
49274,2667500,1.012,0.0
49282,2644752,0.009,0.0
49283,2675620,2.777,0.033
49284,2675860,1.26,0.0
49285,2676560,1.503,0.016
49286,2679120,5.649,0.241
49288,2682880,1.0,0.0
49301,2613100,0.159,0.0
49301,2629580,39.554,0.94
49304,2604940,1.265,0.002
49305,2605580,0.957,0.078
49307,2608300,4.445,0.117
49315,2612280,5.083,0.018
49315,2619500,2.526,0.003
49315,2688940,0.161,0.0
49316,2612480,1.341,0.08
49318,2613820,1.063,0.009
49319,2614200,1.956,0.066
49321,2617700,3.879,0.009
49321,2682960,0.02,0.0
49323,2622660,3.221,0.004
49325,2630580,0.79,0.005
49327,2634360,0.665,0.02
49328,2639180,0.479,0.0
49329,2639500,2.415,0.034
49330,2642780,1.339,0.0
49331,2629580,0.637,0.0
49331,2649540,2.88,0.221
49332,2613010,0.84,0.085
49332,2652760,1.112,0.0
49333,2653760,2.321,0.125
49336,2655540,0.895,0.095
49337,2657080,3.766,0.155
49338,2662400,0.859,0.026
49339,2664020,0.249,0.0
49341,2613100,0.262,0.004
49341,2669080,3.224,0.066
49343,2671360,0.709,0.032
49345,2675420,2.552,0.006
49346,2613010,9.491,1.169
49346,2676240,0.242,0.0
49347,2680720,0.957,0.159
49348,2684880,2.962,0.045
49349,2686680,1.933,0.056
49401,2601340,23.235,0.912
49404,2618020,4.81,0.004
49404,2645440,2.143,0.122
49405,2619420,0.941,0.0
49406,2622740,1.501,0.219
49408,2622740,0.277,0.009
49408,2627740,1.091,0.01
49409,2627960,0.1,0.0
49410,2629940,1.025,0.0
49411,2630600,1.038,0.0
49412,2630700,3.61,1.327
49415,2631000,0.907,0.11
49417,2633340,5.116,0.451
49418,2634160,7.247,0.427
49418,2688940,4.231,0.015
49420,2636920,1.777,0.161
49421,2637860,0.818,0.038
49423,2638640,16.528,0.754
49424,2606880,1.812,0.51
49424,2638640,0.155,0.013
49426,2639800,4.119,0.001
49426,2641680,0.012,0.0
49428,2641680,5.843,0.076
49430,2645440,0.28,0.0
49431,2649640,3.36,0.245
49435,2645440,0.346,0.0
49436,2652720,1.137,0.0
49437,2655100,2.627,0.515
49437,2669880,0.346,0.0
49440,2656320,0.605,0.262
49441,2656320,5.499,3.253
49441,2659140,15.178,1.038
49441,2669520,1.027,0.0
49442,2656320,6.026,0.17
49442,2688220,3.544,0.379
49443,2656320,0.051,0.0
49444,2656320,1.154,0.0
49444,2656360,3.185,0.001
49444,2659140,6.682,0.323
49445,2656320,0.809,0.369
49445,2658640,1.79,2.329
49446,2657280,0.839,0.003
49446,2669880,0.498,0.037
49448,2659520,1.831,0.003
49449,2663540,1.338,0.383
49451,2667280,1.191,0.001
49452,2669880,1.615,0.07
49453,2671700,1.391,0.378
49454,2619420,0.123,0.0
49454,2672080,1.49,0.0
49455,2672840,1.642,0.0
49456,2627960,2.89,0.6
49456,2633340,0.608,0.077
49456,2659140,1.383,0.023
49456,2675820,1.249,0.665
49457,2645340,1.913,0.154
49457,2681040,2.876,0.555
49459,2683020,1.244,0.001
49461,2686780,3.216,0.582
49464,2689260,2.991,0.019
49503,2634000,7.22,0.168
49503,2688940,0.015,0.0
49504,2634000,10.495,0.201
49504,2682960,0.556,0.0
49505,2634000,8.023,0.191
49506,2623980,2.928,0.463
49506,2634000,3.835,0.074
49507,2634000,5.46,0.0
49507,2688940,0.08,0.0
49508,2619500,0.185,0.0
49508,2634000,4.019,0.001
49508,2642820,5.092,0.018
49508,2688940,0.158,0.0
49509,2634000,0.026,0.0
49509,2688940,7.247,0.005
49512,2629580,0.008,0.0
49512,2634000,0.356,0.0
49512,2642820,11.425,0.014
49519,2688940,7.995,0.188
49525,2629580,0.774,0.118
49525,2634000,2.282,0.137
49525,2658945,10.296,0.716
49534,2634000,0.685,0.049
49534,2682960,16.777,0.399
49544,2634000,0.324,0.0
49544,2682960,7.225,0.167
49546,2629580,8.326,0.448
49546,2634000,1.877,0.035
49546,2642820,2.349,0.017
49548,2619500,3.024,0.011
49548,2634000,0.174,0.0
49548,2642820,2.049,0.0
49548,2688940,4.854,0.002
49601,2612290,0.442,0.0
49601,2612320,7.08,1.86
49601,2636590,2.312,0.0
49601,2685110,0.623,0.03
49611,2600900,1.688,0.0
49612,2601060,0.4,0.0
49613,2603300,0.598,0.0
49614,2606460,0.316,0.0
49615,2606980,1.868,0.144
49616,2607580,1.13,0.0
49616,2608100,0.014,0.0
49617,2607580,0.001,0.0
49617,2608100,0.4,0.001
49618,2609560,0.84,0.0
49619,2610300,1.279,0.035
49620,2611480,1.821,0.065
49621,2614020,0.18,0.0
49621,2635300,0.644,0.002
49622,2614400,1.111,0.174
49622,2624300,0.501,0.0
49625,2618040,0.934,0.044
49626,2624060,0.531,0.0
49627,2624300,1.495,0.007
49628,2625180,0.75,0.259
49629,2625320,1.65,0.359
49630,2625980,1.029,0.092
49631,2626640,2.463,0.066
49632,2627320,0.68,0.001
49633,2628000,0.726,0.444
49634,2628060,0.259,0.0
49635,2619135,1.256,0.0
49635,2630260,1.39,0.197
49635,2664100,0.354,0.0
49636,2632360,1.029,0.016
49637,2634620,0.584,0.0
49637,2640800,0.128,0.022
49638,2636720,0.993,0.0
49639,2637820,1.1,0.0
49640,2639080,0.539,0.014
49643,2607220,2.005,0.0
49643,2640800,1.113,0.009
49645,2642240,1.105,0.0
49646,2606430,5.761,0.635
49646,2642260,2.636,0.051
49646,2650755,3.561,1.373
49649,2643340,1.216,0.006
49650,2636585,0.532,0.009
49650,2644460,0.449,0.031
49650,2650970,0.351,0.0
49651,2641720,0.759,0.001
49651,2644480,1.047,0.0
49653,2644760,0.255,0.028
49654,2646800,0.976,0.022
49655,2647100,0.983,0.0
49656,2649740,0.973,0.012
49657,2649980,1.259,0.0
49659,2645144,9.169,0.072
49659,2650620,1.003,0.0
49660,2624060,0.667,0.258
49660,2650720,3.279,1.25
49660,2659740,0.503,0.0
49660,2662500,1.548,0.0
49660,2676820,0.348,0.0
49663,2650880,1.561,0.054
49664,2650920,0.433,0.0
49665,2651660,1.287,0.041
49668,2653320,1.329,0.008
49670,2658740,1.648,0.004
49670,2660640,2.216,0.004
49674,2660640,2.303,0.046
49675,2660740,0.587,0.0
49676,2667140,5.408,0.117
49677,2667820,2.102,0.033
49680,2674740,3.294,0.041
49682,2677600,1.284,0.0
49683,2619195,1.778,0.006
49683,2656960,1.214,0.0
49683,2679600,0.996,0.001
49684,2635300,3.949,2.591
49684,2680340,2.892,0.087
49685,2615715,2.66,0.135
49685,2634620,0.067,0.0
49686,2680340,5.384,0.247
49688,2680960,0.388,0.0
49689,2685300,0.974,0.041
49701,2650320,3.443,4.212
49706,2600860,0.985,0.031
49706,2611380,1.26,0.0
49706,2617900,0.144,0.002
49706,2640480,0.068,0.0
49706,2660180,0.577,0.0
49706,2665420,0.088,0.0
49707,2601740,8.172,0.684
49709,2603920,3.611,0.172
49709,2612980,2.232,0.235
49712,2600480,2.72,0.028
49712,2609820,3.985,1.353
49712,2609840,0.022,0.0
49712,2639340,4.087,0.98
49713,2609840,0.539,0.006
49715,2610680,1.75,0.397
49716,2611380,1.563,0.002
49718,2613480,1.7,2.718
49720,2606180,1.477,0.001
49720,2614780,2.048,0.0
49720,2639340,0.733,0.371
49720,2641040,1.022,0.0
49720,2659320,2.031,0.001
49721,2615000,6.863,0.132
49722,2617900,0.105,0.0
49725,2621780,3.543,4.834
49727,2624020,3.0,0.919
49729,2625420,0.748,0.079
49730,2600900,1.038,0.0
49730,2645144,7.412,0.073
49735,2631720,4.842,0.025
49738,2634640,2.05,0.032
49740,2618880,0.763,0.0
49740,2636560,1.303,0.0
49746,2638380,1.656,0.048
49747,2639634,6.463,0.002
49749,2640480,12.859,0.686
49755,2613480,0.359,0.0
49755,2647240,0.436,0.0
49756,2647260,2.834,1.283
49757,2650280,4.353,14.014
49759,2654120,0.99,0.002
49762,2656760,0.412,0.058
49764,2660180,0.037,0.0
49765,2660680,1.629,0.001
49765,2680200,0.543,0.07
49766,2661500,3.657,0.011
49769,2663300,1.95,0.0
49770,2606180,0.077,0.0
49770,2606260,0.381,0.0
49770,2617900,0.172,0.0
49770,2663820,5.147,0.188
49776,2666000,0.999,0.0
49777,2666343,6.374,0.622
49779,2669260,4.535,3.824
49781,2670840,2.638,0.012
49782,2670900,1.029,0.003
49783,2671740,14.757,5.267
49788,2643180,1.266,0.0
49795,2681700,1.091,0.0
49796,2683140,1.355,0.0
49799,2688240,0.983,0.007
49801,2640960,7.542,0.67
49801,2666720,0.018,0.0
49802,2643300,4.319,0.257
49805,2623740,0.004,0.0
49808,2608180,3.553,2.155
49812,2613400,1.371,0.0
49814,2653520,0.419,0.008
49816,2614940,2.454,0.0
49821,2619560,1.121,0.0
49829,2626360,12.708,3.622
49835,2631380,0.826,0.208
49837,2626360,0.037,0.0
49837,2632300,5.066,2.924
49839,2633440,1.893,1.347
49841,2635760,2.812,0.111
49841,2643558,1.712,0.021
49847,2637760,1.273,0.137
49849,2641220,7.915,0.608
49849,2656860,0.145,0.052
49849,2685700,2.959,0.045
49854,2650760,3.209,0.308
49855,2608180,0.343,0.0
49855,2637080,6.736,0.573
49855,2651900,11.337,8.06
49855,2680660,1.386,0.014
49858,2653020,5.163,0.326
49861,2653520,1.96,2.268
49861,2679680,5.993,1.856
49862,2656200,5.258,3.78
49866,2641220,0.833,0.0
49866,2656860,13.299,0.842
49868,2657140,0.981,0.0
49870,2659220,9.393,0.084
49871,2662180,0.593,0.0
49874,2666140,0.939,0.0
49876,2666720,1.49,0.084
49878,2667160,1.262,0.0
49879,2667980,3.618,0.326
49880,2669060,0.901,0.0
49887,2676380,1.085,0.0
49892,2659220,0.072,0.0
49901,2600620,0.068,0.0
49902,2601800,0.581,0.01
49903,2601960,1.852,0.006
49905,2603960,1.102,0.0
49905,2639360,0.013,0.0
49905,2662120,0.149,0.0
49905,2680480,0.467,0.0
49908,2605320,2.126,0.048
49910,2607620,0.451,0.311
49910,2644620,0.742,0.69
49911,2607960,5.499,0.0
49912,2611320,4.512,0.0
49913,2612580,0.199,0.0
49913,2639680,0.748,0.0
49913,2646360,0.649,0.0
49915,2613860,1.204,0.0
49916,2614900,3.615,0.002
49917,2618080,0.084,0.0
49918,2618100,1.513,0.914
49919,2618580,1.547,0.0
49920,2601800,0.361,0.042
49920,2601960,2.184,0.0
49920,2619140,3.492,0.145
49921,2622500,0.466,0.002
49922,2622520,1.982,0.348
49925,2626820,0.843,0.0
49927,2631160,1.636,0.0
49929,2634980,0.387,0.0
49930,2622520,1.952,0.0
49930,2636300,2.779,0.0
49931,2622500,0.074,0.0
49931,2639360,4.395,0.243
49931,2640160,0.161,0.0
49934,2639680,0.889,0.011
49935,2613860,0.223,0.0
49935,2640980,6.736,0.021
49938,2641060,6.578,0.0
49945,2639680,0.231,0.0
49945,2644780,0.787,0.117
49946,2645540,2.546,0.002
49946,2689240,3.61,0.011
49947,2607620,0.279,0.0
49947,2644620,0.34,0.028
49947,2651540,3.446,0.0
49948,2652280,0.538,0.0
49950,2623600,1.803,0.256
49950,2623740,6.199,0.019
49950,2631120,0.483,0.0
49950,2654820,1.23,0.004
49953,2634980,0.025,0.0
49953,2660860,3.693,0.151
49955,2662120,0.246,0.0
49958,2663280,1.335,0.01
49959,2666980,0.599,0.0
49960,2669120,0.441,0.0
49962,2674120,4.734,0.095
49963,2675220,0.364,0.0
49968,2682780,7.872,0.566
49969,2684360,9.2,0.005
49970,2618580,1.996,0.004
49971,2686960,5.002,0.0
50001,1900235,0.55,0.0
50001,1970590,0.493,0.0
50002,1900370,2.215,0.017
50003,1900505,5.34,0.019
50003,1921045,0.747,0.003
50003,1982695,3.29,0.012
50005,1900955,0.603,0.0
50006,1901045,1.541,0.0
50006,1909100,0.988,0.0
50006,1964110,0.047,0.0
50007,1901180,1.912,0.0
50008,1901270,1.187,0.001
50009,1901630,11.612,0.012
50009,1907390,0.023,0.0
50009,1921000,0.259,0.0
50009,1963525,0.122,0.0
50010,1901855,18.517,0.327
50012,1901855,0.344,0.005
50013,1901855,0.638,0.0
50014,1901855,7.46,0.013
50020,1902260,1.775,0.0
50021,1902305,15.018,0.0
50021,1970995,0.494,0.0
50022,1903520,8.295,0.044
50023,1902305,14.924,0.0
50023,1970995,2.476,0.0
50025,1903655,1.934,0.0
50025,1932565,0.349,0.0
50026,1904240,0.313,0.0
50027,1904555,0.527,0.0
50028,1904915,0.654,0.0
50029,1904960,0.443,0.0
50031,1905185,0.212,0.0
50033,1906490,0.195,0.0
50034,1906760,0.642,0.0
50035,1901630,0.062,0.0
50035,1907390,8.726,0.028
50036,1907480,9.084,0.001
50036,1928920,0.749,0.067
50038,1980445,0.087,0.006
50038,1982695,0.018,0.019
50038,1983910,0.118,0.021
50039,1907660,0.107,0.0
50040,1907750,1.003,0.0
50041,1908020,0.142,0.0
50042,1908200,0.435,0.0
50044,1909730,0.311,0.0
50044,1933870,0.059,0.0
50046,1910225,1.334,0.001
50046,1937920,0.526,0.0
50047,1910765,5.652,0.004
50047,1921000,2.124,0.005
50047,1934680,0.218,0.0
50047,1963525,0.011,0.205
50048,1911395,0.739,0.0
50049,1912720,3.768,0.0
50049,1985935,0.018,0.0
50050,1913350,2.07,0.003
50051,1914160,0.25,0.0
50051,1969780,0.05,0.0
50052,1914475,0.747,0.0
50054,1915060,2.415,0.228
50054,1980175,0.049,0.0
50055,1915195,0.488,0.005
50056,1915240,1.065,0.0
50058,1916050,1.783,0.0
50060,1916635,1.349,0.0
50061,1917850,2.528,0.01
50061,1957675,1.605,0.0
50061,1983910,2.995,0.0
50062,1950935,0.568,0.0
50063,1918255,5.27,0.0
50063,1933060,0.313,0.0
50064,1918345,0.281,0.0
50065,1919090,0.581,0.0
50065,1963570,0.351,0.0
50066,1919135,0.495,0.0
50067,1919360,0.378,0.002
50068,1920125,0.255,0.0
50069,1921045,0.944,0.0
50070,1921225,1.252,0.0
50070,1921320,0.973,0.159
50071,1922305,0.769,0.025
50072,1923340,0.945,0.0
50073,1924735,1.783,0.0
50074,1905095,0.729,0.001
50074,1925005,0.249,0.0
50074,1976415,2.052,0.656
50075,1925050,0.883,0.0
50076,1926265,1.031,0.0
50078,1927255,0.256,0.0
50101,1929550,0.555,0.0
50102,1929730,0.504,0.0
50103,1929775,0.676,0.0
50103,1944580,0.071,0.0
50104,1930540,0.063,0.0
50105,1930630,1.101,0.0
50106,1930900,0.536,0.0
50107,1931980,0.969,0.0
50108,1932070,0.189,0.0
50109,1932160,1.667,0.0
50109,1939765,1.114,0.0
50110,1932565,0.647,0.0
50111,1932160,0.001,0.0
50111,1933060,11.448,0.018
50111,1939765,1.46,0.0
50111,1979950,1.216,0.0
50112,1933105,5.689,0.041
50112,1958170,0.285,0.021
50115,1933420,2.379,0.0
50115,1942575,0.105,0.0
50116,1933870,0.447,0.0
50116,1950070,0.539,0.0
50118,1934680,0.87,0.0
50119,1934860,0.677,0.0
50120,1935220,0.139,0.0
50122,1937425,1.847,0.0
50123,1937605,0.624,0.01
50123,1944580,0.121,0.0
50124,1901180,0.125,0.0
50124,1937920,2.756,0.0
50125,1938280,11.318,0.0
50125,1974685,0.125,0.0
50126,1908020,0.514,0.0
50126,1938640,5.386,0.078
50126,1960555,0.563,0.0
50128,1939225,0.372,0.0
50129,1939450,6.016,0.052
50130,1939675,3.871,0.123
50131,1939765,16.774,1.483
50131,1979950,0.46,0.0
50132,1940215,0.854,0.0
50133,1940350,0.646,0.006
50134,1940395,0.694,0.0
50135,1940440,0.371,0.0
50136,1941070,0.446,0.0
50136,1977835,0.008,0.0
50138,1942015,4.618,0.003
50139,1942285,0.33,0.0
50140,1942960,3.952,0.098
50141,1943680,0.246,0.0
50142,1944220,0.692,0.0
50143,1944310,0.093,0.0
50144,1944535,3.132,0.009
50146,1945390,0.783,0.0
50147,1945435,0.901,0.0
50148,1945660,1.01,0.0
50149,1946515,0.431,0.0
50150,1946830,0.522,0.0
50151,1947100,0.982,0.009
50152,1947280,0.389,0.0
50153,1947595,1.099,0.0
50154,1947775,0.471,0.0
50155,1948180,1.983,0.0
50156,1947280,0.199,0.0
50156,1948450,1.224,0.0
50157,1948540,0.826,0.0
50158,1932925,0.13,0.0
50158,1944220,0.346,0.007
50158,1949755,19.194,0.026
50160,1949890,0.368,0.0
50161,1950520,1.092,0.0
50162,1950880,0.528,0.0
50163,1950935,0.472,0.0
50164,1951105,0.45,0.0
50165,1952275,0.292,0.001
50166,1952455,0.607,0.0
50167,1952545,0.255,0.0
50168,1952815,0.616,0.0
50169,1952950,2.522,0.005
50170,1953355,1.698,0.0
50171,1904555,0.062,0.0
50171,1953490,2.47,0.014
50173,1953670,0.457,0.0
50174,1955065,0.8,0.0
50201,1901855,0.633,0.0
50201,1955695,5.757,0.011
50206,1956415,0.999,0.0
50207,1956460,0.941,0.0
50208,1942870,0.102,0.0
50208,1956505,11.286,0.0
50210,1956595,0.45,0.0
50211,1921000,2.808,0.02
50211,1957675,9.797,0.354
50212,1905185,0.038,0.0
50212,1928920,0.245,0.013
50212,1958665,1.368,0.0
50213,1959835,7.263,0.333
50216,1942575,6.507,1.674
50216,1961320,1.811,0.0
50217,1961815,0.562,0.0
50218,1961860,0.448,0.0
50219,1962040,9.182,0.002
50220,1906040,0.202,0.0
50220,1962355,5.486,0.005
50222,1923790,0.936,0.0
50223,1928920,0.143,0.034
50223,1962850,0.982,0.0
50225,1963750,2.447,0.003
50226,1902305,0.056,0.0
50226,1964020,5.272,0.146
50227,1964110,0.706,0.0
50228,1964470,1.242,0.0
50229,1906490,0.257,0.008
50230,1929730,0.494,0.0
50230,1965370,0.997,0.0
50231,1965595,0.405,0.0
50232,1965955,0.555,0.0
50233,1966045,1.356,0.0
50234,1966540,1.014,0.0
50235,1967215,0.866,0.0
50236,1968475,1.145,0.0
50237,1969240,0.414,0.0
50238,1969285,1.025,0.0
50239,1969780,0.563,0.0
50240,1949890,0.012,0.0
50240,1969915,0.621,0.0
50241,1970095,0.141,0.0
50242,1971355,0.451,0.0
50243,1972345,0.802,0.0
50244,1901180,0.427,0.0
50244,1973515,1.916,0.0
50246,1974910,0.98,0.0
50247,1975135,0.998,0.0
50248,1975675,2.75,0.002
50249,1975810,1.815,0.0
50250,1975990,2.783,0.0
50251,1976035,0.582,0.0
50252,1976665,0.617,0.0
50254,1977565,0.143,0.0
50255,1977835,0.191,0.0
50257,1979140,0.985,0.0
50258,1979545,0.571,0.0
50261,1921045,0.056,0.0
50261,1980445,2.226,0.0
50261,1983910,2.851,0.036
50262,1980490,0.356,0.004
50263,1979950,0.563,0.0
50263,1982695,17.416,0.015
50264,1944580,0.188,0.0
50264,1983190,0.194,0.0
50265,1914520,0.014,0.0
50265,1983910,18.995,0.703
50265,1986250,0.031,0.0
50266,1983910,22.245,0.219
50268,1984900,1.237,0.018
50269,1985305,0.497,0.003
50271,1985800,0.849,0.0
50272,1985935,0.363,0.0
50273,1961860,0.004,0.0
50273,1986520,4.587,0.139
50274,1986610,0.299,0.0
50275,1986880,0.631,0.0
50276,1986970,3.654,0.0
50277,1987285,0.289,0.0
50278,1987555,0.749,0.0
50309,1921000,2.714,0.184
50310,1921000,7.1,0.038
50311,1921000,2.552,0.0
50312,1921000,5.617,0.249
50312,1983910,0.013,0.0
50313,1921000,4.068,0.207
50313,1970995,3.873,0.115
50314,1921000,2.469,0.066
50315,1921000,10.298,0.249
50316,1921000,3.567,0.035
50317,1901630,0.005,0.0
50317,1902305,0.259,0.0
50317,1921000,16.748,0.863
50317,1963525,0.023,0.02
50319,1921000,0.182,0.0
50320,1921000,15.918,0.453
50321,1921000,11.184,0.097
50321,1957675,0.15,0.0
50321,1983910,0.003,0.0
50322,1921000,0.57,0.0
50322,1939765,0.044,0.0
50322,1979950,10.21,0.023
50323,1933060,0.071,0.0
50323,1979950,10.059,0.0
50324,1986250,1.404,0.0
50325,1914520,7.631,0.09
50325,1979950,0.019,0.0
50325,1982695,0.076,0.0
50327,1963525,10.266,0.221
50401,1950160,27.856,0.301
50401,1963885,0.031,0.0
50401,1964155,0.954,0.016
50401,1968025,0.068,0.0
50420,1901090,4.268,0.0
50421,1905680,2.833,0.0
50423,1908605,1.362,0.0
50423,1922710,0.311,0.007
50423,1937875,0.302,0.0
50424,1909280,1.071,0.0
50424,1965415,0.1,0.0
50426,1911035,0.351,0.0
50427,1912675,0.068,0.0
50428,1914025,10.779,2.591
50428,1980580,0.437,0.156
50430,1916590,1.448,0.0
50431,1916815,0.747,0.0
50432,1917670,0.248,0.0
50433,1922080,0.561,0.0
50434,1927390,0.868,0.0
50435,1928020,0.516,0.0
50436,1928380,4.595,0.0
50436,1944355,0.425,0.0
50436,1952140,0.007,0.0
50438,1922710,0.474,0.0
50438,1929955,2.125,0.0
50438,1935490,0.974,0.0
50438,1952140,2.058,0.0
50439,1931575,0.432,0.0
50440,1931890,0.321,0.0
50441,1908020,0.274,0.0
50441,1916815,0.474,0.0
50441,1933960,4.425,0.0
50441,1934365,0.224,0.0
50444,1927390,0.072,0.0
50444,1934185,0.969,0.0
50446,1939855,1.068,0.0
50447,1940260,1.983,0.0
50448,1907255,2.892,0.0
50448,1940665,1.013,0.0
50449,1941655,0.5,0.0
50450,1942555,2.714,0.026
50450,1971040,0.009,0.0
50451,1942825,0.729,0.0
50452,1916815,1.247,0.0
50452,1943590,2.452,0.0
50453,1944355,0.911,0.032
50454,1945705,0.533,0.0
50455,1948045,1.009,0.0
50455,1951510,0.708,0.0
50456,1948900,1.414,0.0
50457,1951420,1.496,0.0
50458,1956910,2.216,0.027
50458,1964155,0.039,0.0
50459,1957630,3.986,0.0
50460,1959520,0.101,0.0
