Urban Area GEOID,ZCTA5,Land Area,Water Area
78499,84112,0.885,0.0
78499,84113,0.193,0.0
78499,84114,0.063,0.0
78499,84115,6.073,0.0
78499,84116,27.595,0.033
78499,84117,5.616,0.0
78499,84118,6.917,0.0
78499,84119,11.513,0.053
78499,84120,10.098,0.0
78499,84121,10.909,0.002
78499,84123,8.273,0.0
78499,84124,5.3,0.0
78499,84128,6.984,0.0
78499,84129,6.669,0.0
78499,84138,0.006,0.0
78499,84150,0.045,0.0
78499,84180,0.023,0.0
78553,76901,7.789,0.006
78553,76903,17.417,0.005
78553,76904,18.475,1.008
78553,76905,3.927,0.0
78553,76908,1.558,0.0
78553,76909,0.102,0.0
78580,78006,5.969,0.016
78580,78015,9.139,0.025
78580,78023,12.973,0.015
78580,78073,0.265,0.002
78580,78108,14.754,0.012
78580,78109,14.7,0.193
78580,78124,0.285,0.0
78580,78132,1.572,0.006
78580,78148,9.407,0.047
78580,78150,0.061,0.0
78580,78154,17.957,0.036
78580,78201,7.129,0.094
78580,78202,2.307,0.0
78580,78203,1.367,0.0
78580,78204,2.711,0.08
78580,78205,1.173,0.002
78580,78207,7.3,0.203
78580,78208,0.977,0.0
78580,78209,10.171,0.026
78580,78210,7.33,0.026
78580,78211,9.354,0.022
78580,78212,6.925,0.006
78580,78213,8.033,0.004
78580,78214,7.745,0.057
78580,78215,1.062,0.0
78580,78216,14.07,0.054
78580,78217,10.148,0.093
78580,78218,11.176,0.018
78580,78219,10.109,0.032
78580,78220,6.811,0.015
78580,78221,12.365,1.179
78580,78222,8.953,0.052
78580,78223,11.839,0.057
78580,78224,6.976,0.018
78580,78225,1.928,0.0
78580,78226,7.1,0.003
78580,78227,14.542,0.058
78580,78228,10.905,0.068
78580,78229,5.781,0.009
78580,78230,10.493,0.009
78580,78231,4.089,0.005
78580,78232,11.887,0.025
78580,78233,13.67,0.099
78580,78234,5.087,0.005
78580,78235,1.905,0.003
78580,78236,4.917,0.0
78580,78237,7.125,0.022
78580,78238,10.157,0.008
78580,78239,6.388,0.012
78580,78240,11.172,0.008
78580,78242,6.161,0.018
78580,78243,0.642,0.013
78580,78244,7.547,0.092
78580,78245,20.823,0.063
78580,78247,13.837,0.034
78580,78248,3.854,0.003
78580,78249,14.483,0.034
78580,78250,9.418,0.002
78580,78251,14.983,0.03
78580,78252,5.932,0.079
78580,78253,25.783,0.025
78580,78254,18.826,0.046
78580,78255,8.151,0.007
78580,78256,7.348,0.008
78580,78257,11.112,0.1
78580,78258,16.478,0.007
78580,78259,8.663,0.001
78580,78260,20.452,0.045
78580,78261,12.223,0.006
78580,78263,0.812,0.001
78580,78266,5.653,0.017
78634,31082,6.639,0.044
78634,31089,1.677,0.001
78661,91902,7.302,0.271
78661,91910,11.85,0.083
78661,91911,10.865,0.087
78661,91913,6.379,0.029
78661,91914,3.772,0.0
78661,91915,4.78,0.0
78661,91932,3.567,0.038
78661,91935,2.928,0.0
78661,91941,8.223,0.005
78661,91942,5.77,0.0
78661,91945,3.953,0.0
78661,91950,7.337,0.284
78661,91977,9.917,0.0
78661,91978,2.251,0.0
78661,92003,0.59,0.025
78661,92007,2.313,0.156
78661,92008,10.401,0.572
78661,92009,12.185,0.0
78661,92010,8.242,0.051
78661,92011,6.537,0.221
78661,92014,6.305,0.071
78661,92019,11.498,0.0
78661,92020,11.116,0.0
78661,92021,17.995,0.0
78661,92024,16.44,0.578
78661,92025,11.625,0.004
78661,92026,9.632,0.0
78661,92027,10.107,0.0
78661,92029,11.011,0.0
78661,92037,12.046,0.0
78661,92040,13.901,0.075
78661,92054,7.472,0.245
78661,92055,1.686,0.0
78661,92056,12.31,0.024
78661,92057,10.76,0.271
78661,92058,13.62,0.483
78661,92064,21.164,0.0
78661,92067,19.06,0.078
78661,92069,10.983,0.0
78661,92071,15.254,0.182
78661,92075,3.418,0.214
78661,92078,14.244,0.123
78661,92081,8.936,0.0
78661,92083,5.547,0.0
78661,92084,14.789,0.012
78661,92091,1.16,0.0
78661,92092,0.133,0.0
78661,92093,0.889,0.0
78661,92096,0.327,0.0
78661,92101,5.384,5.084
78661,92102,4.491,0.0
78661,92103,3.685,0.0
78661,92104,3.695,0.0
78661,92105,5.756,0.021
78661,92106,5.664,0.309
78661,92107,3.024,0.0
78661,92108,4.408,0.017
78661,92109,7.606,3.609
78661,92110,5.007,0.084
78661,92111,8.479,0.0
78661,92113,4.511,0.003
78661,92114,8.288,0.0
78661,92115,6.169,0.0
78661,92116,3.38,0.0
78661,92117,8.703,0.0
78661,92118,7.443,0.393
78661,92119,3.741,0.25
78661,92120,7.681,0.001
78661,92121,12.539,0.024
78661,92122,5.378,0.0
78661,92123,8.611,0.0
78661,92124,6.295,0.0
78661,92126,11.586,0.0
78661,92127,13.486,0.017
78661,92128,11.706,0.008
78661,92129,10.795,0.0
78661,92130,18.564,0.0
78661,92131,10.711,0.195
78661,92132,0.032,0.0
78661,92134,0.075,0.0
78661,92135,0.421,0.0
78661,92136,0.952,0.291
78661,92139,3.578,0.0
78661,92140,0.535,0.012
78661,92145,9.953,0.004
78661,92147,0.087,0.0
78661,92154,16.326,0.094
78661,92155,0.393,0.002
78661,92161,0.088,0.0
78661,92173,2.568,0.0
78661,92182,0.209,0.0
78715,83825,0.538,0.002
78715,83840,0.296,0.0
78715,83852,1.115,0.025
78715,83860,1.487,0.026
78715,83864,5.816,0.091
78823,97009,0.449,0.0
78823,97055,3.759,0.001
78850,04073,4.944,0.095
78850,04083,1.033,0.041
78877,27330,20.294,0.267
78877,27332,14.025,0.589
78904,94002,4.782,0.009
78904,94005,4.58,0.173
78904,94010,11.501,0.088
78904,94014,6.391,0.0
78904,94015,5.656,0.0
78904,94025,2.527,0.0
78904,94027,4.495,0.032
78904,94030,3.374,0.0
78904,94044,9.549,0.009
78904,94061,3.861,0.002
78904,94062,6.914,0.007
78904,94063,6.501,0.11
78904,94065,2.294,0.489
78904,94066,6.054,0.0
78904,94070,5.697,0.001
78904,94080,10.177,0.005
78904,94102,0.662,0.0
78904,94103,1.374,0.0
78904,94104,0.078,0.0
78904,94105,0.505,0.03
78904,94107,1.855,0.0
78904,94108,0.258,0.0
78904,94109,1.079,0.002
78904,94110,2.39,0.005
78904,94111,0.334,0.0
78904,94112,3.335,0.0
78904,94114,1.385,0.0
78904,94115,1.136,0.0
78904,94116,2.526,0.038
78904,94117,1.275,0.0
78904,94118,2.005,0.001
78904,94121,2.535,0.014
78904,94122,3.257,0.032
78904,94123,1.083,0.008
78904,94124,4.773,0.1
78904,94127,1.865,0.004
78904,94128,3.354,0.0
78904,94129,2.349,0.006
78904,94130,0.881,0.0
78904,94131,2.022,0.02
78904,94132,3.132,0.502
78904,94133,0.658,0.0
78904,94134,2.559,0.035
78904,94158,0.611,0.0
78904,94188,0.087,0.0
78904,94303,2.529,0.008
78904,94401,3.111,0.001
78904,94402,5.053,0.0
78904,94403,5.633,0.156
78904,94404,4.35,0.575
78904,94501,7.973,1.004
78904,94502,2.522,0.001
78904,94525,1.682,0.0
78904,94530,3.724,0.0
78904,94536,9.023,0.005
78904,94538,16.535,0.102
78904,94539,11.484,0.0
78904,94541,7.454,0.024
78904,94542,5.312,0.0
78904,94544,9.146,0.0
78904,94545,14.48,0.0
78904,94546,6.94,0.014
78904,94547,5.387,0.003
78904,94552,7.618,0.021
78904,94555,4.37,0.0
78904,94560,7.471,0.023
78904,94564,5.09,0.004
78904,94569,0.133,0.0
78904,94572,2.082,0.0
78904,94577,8.072,0.0
78904,94578,4.559,0.0
78904,94579,3.128,0.0
78904,94580,3.322,0.0
78904,94587,10.863,0.0
78904,94601,3.199,0.095
78904,94602,3.629,0.0
78904,94603,2.698,0.0
78904,94605,7.977,0.0
78904,94606,2.326,0.233
78904,94607,5.891,0.275
78904,94608,2.752,0.0
78904,94609,1.665,0.0
78904,94610,2.091,0.0
78904,94611,6.85,0.002
78904,94612,0.958,0.233
78904,94613,0.245,0.0
78904,94618,2.423,0.014
78904,94619,4.138,0.0
78904,94621,8.514,0.778
78904,94702,1.282,0.0
78904,94703,1.288,0.0
78904,94704,0.851,0.0
78904,94705,2.515,0.0
78904,94706,1.464,0.0
78904,94707,1.762,0.0
78904,94708,1.724,0.01
78904,94709,0.676,0.0
78904,94710,2.16,0.089
78904,94720,0.704,0.0
78904,94801,10.195,0.136
78904,94803,6.125,0.0
78904,94804,6.355,0.023
78904,94805,1.693,0.0
78904,94806,7.688,0.023
78904,94901,11.588,0.164
78904,94903,11.747,0.039
78904,94904,3.192,0.07
78904,94920,5.324,2.472
78904,94925,3.211,0.021
78904,94930,2.584,0.0
78904,94939,2.074,0.186
78904,94941,10.128,0.712
78904,94945,7.954,0.028
78904,94947,7.112,0.017
78904,94949,10.187,0.144
78904,94957,1.132,0.0
78904,94960,5.807,0.0
78904,94964,0.456,0.051
78904,94965,2.6,1.351
78931,93657,4.814,0.0
78958,76266,4.391,0.022
78985,00622,4.748,0.011
78985,00623,30.866,0.561
78985,00637,10.981,0.001
78985,00667,10.439,0.002
78985,00683,13.555,0.003
79039,94022,10.09,0.0
79039,94024,6.796,0.0
79039,94025,5.838,0.001
79039,94027,0.532,0.0
79039,94028,4.932,0.001
79039,94040,3.66,0.0
79039,94041,1.591,0.0
79039,94043,8.458,0.0
79039,94062,0.244,0.0
79039,94085,3.513,0.0
79039,94086,4.367,0.0
79039,94087,6.591,0.0
79039,94089,5.744,0.004
79039,94301,2.37,0.0
79039,94303,4.383,0.01
79039,94304,2.263,0.0
79039,94305,2.497,0.045
79039,94306,4.085,0.0
79039,94538,0.002,0.0
79039,94539,1.992,0.0
79039,95002,0.632,0.003
79039,95008,6.463,0.025
79039,95013,0.655,0.0
79039,95014,10.246,0.033
79039,95030,5.797,0.0
79039,95032,6.997,0.08
79039,95035,11.368,0.005
79039,95050,5.455,0.0
79039,95051,6.591,0.0
79039,95053,0.147,0.0
79039,95054,6.423,0.0
79039,95070,11.762,0.0
79039,95110,4.554,0.0
79039,95111,5.805,0.007
79039,95112,7.27,0.0
79039,95113,0.348,0.0
79039,95116,3.564,0.0
79039,95117,2.32,0.0
79039,95118,4.066,0.061
79039,95119,2.33,0.0
79039,95120,9.102,0.049
79039,95121,4.445,0.0
79039,95122,4.782,0.0
79039,95123,7.822,0.051
79039,95124,6.588,0.0
79039,95125,7.285,0.0
79039,95126,3.318,0.0
79039,95127,7.063,0.0
79039,95128,3.931,0.0
79039,95129,4.563,0.0
79039,95130,1.439,0.0
79039,95131,5.775,0.0
79039,95132,4.904,0.0
79039,95133,3.261,0.0
79039,95134,4.845,0.0
79039,95135,4.403,0.0
79039,95136,5.203,0.019
79039,95138,7.094,0.0
79039,95139,1.083,0.0
79039,95148,5.828,0.095
79093,00646,17.271,0.065
79093,00674,13.598,0.014
79093,00687,16.626,0.001
79093,00692,19.394,0.005
79093,00693,22.645,0.066
79093,00694,0.798,0.0
79093,00703,21.244,0.009
79093,00707,3.825,0.002
79093,00718,4.937,0.002
79093,00719,28.209,0.323
79093,00720,15.508,0.0
79093,00725,36.877,0.753
79093,00727,20.396,0.01
79093,00729,20.493,0.023
79093,00736,22.705,0.027
79093,00739,26.568,0.18
79093,00741,1.091,0.003
79093,00745,23.646,0.039
79093,00754,27.327,0.088
79093,00767,23.204,0.003
79093,00769,0.781,0.0
79093,00771,27.655,0.011
79093,00772,0.749,0.003
79093,00773,0.443,0.001
79093,00777,21.892,0.101
79093,00778,22.046,0.428
79093,00782,13.219,0.062
79093,00783,33.55,0.006
79093,00786,0.082,0.0
79093,00791,32.472,0.244
79093,00794,27.088,0.001
79093,00901,0.981,0.139
79093,00906,0.003,0.0
79093,00907,2.043,1.526
79093,00909,0.653,0.045
79093,00911,0.476,0.0
79093,00912,0.371,0.0
79093,00913,0.322,0.0
79093,00915,1.402,0.317
79093,00917,1.365,0.018
79093,00918,2.698,0.058
79093,00920,3.61,0.947
79093,00921,3.069,0.0
79093,00923,2.01,0.362
79093,00924,4.663,0.37
79093,00925,0.446,0.0
79093,00926,23.213,0.084
79093,00927,2.423,0.002
79093,00934,1.419,0.01
79093,00949,11.42,0.22
79093,00951,0.291,0.0
79093,00952,1.216,0.0
79093,00953,24.171,0.03
79093,00956,27.421,0.068
79093,00957,4.341,0.001
79093,00959,6.093,0.032
79093,00960,1.402,0.011
79093,00961,5.333,0.065
79093,00962,4.816,0.218
79093,00965,0.905,0.127
79093,00966,2.52,0.0
79093,00968,0.456,0.0
79093,00969,5.038,0.021
79093,00971,16.026,0.031
79093,00976,17.424,0.313
79093,00979,3.818,1.114
79093,00982,1.443,0.007
79093,00983,4.321,0.282
79093,00985,3.26,0.112
79093,00987,24.382,0.187
79120,85336,1.102,0.007
79120,85349,2.592,0.014
79147,93401,9.619,0.018
79147,93405,3.963,0.0
79147,93407,0.089,0.003
79147,93410,0.436,0.0
79201,78132,0.043,0.0
79201,78655,0.886,0.009
79201,78656,0.942,0.0
79201,78666,22.568,0.035
79282,93001,0.058,0.0
79282,93013,4.868,0.207
79282,93067,0.267,0.0
79282,93101,3.202,0.0
79282,93103,3.95,0.134
79282,93105,6.854,0.037
79282,93106,0.628,0.0
79282,93108,9.197,0.093
79282,93109,3.433,0.269
79282,93110,6.393,0.052
79282,93111,5.214,0.022
79282,93117,10.748,0.19
79309,91321,8.14,0.002
79309,91350,14.117,0.024
79309,91351,7.023,0.001
79309,91354,5.386,0.0
79309,91355,13.094,0.197
79309,91381,6.501,0.001
79309,91384,10.373,0.33
79309,91387,9.957,0.002
79309,91390,3.254,0.0
79336,95003,11.972,0.0
79336,95005,4.454,0.0
79336,95006,6.291,0.0
79336,95007,0.938,0.0
79336,95010,1.383,0.026
79336,95018,5.166,0.0
79336,95041,0.194,0.0
79336,95060,10.474,0.053
79336,95062,5.053,0.118
79336,95064,1.662,0.0
79336,95065,1.905,0.0
79336,95066,5.628,0.0
79336,95073,4.399,0.0
79336,95076,0.931,0.0
79363,87501,9.189,0.0
79363,87505,11.619,0.0
79363,87506,1.014,0.0
79363,87507,23.439,0.079
79363,87508,1.54,0.0
79390,00757,2.997,0.004
79417,93454,5.809,0.019
79417,93455,15.078,0.043
79417,93458,6.174,0.014
79444,93060,4.964,0.004
79498,94928,7.428,0.0
79498,94931,3.248,0.007
79498,94951,1.034,0.0
79498,95401,6.374,0.0
79498,95403,13.281,0.033
79498,95404,8.815,0.0
79498,95405,5.002,0.032
79498,95407,11.819,0.0
79498,95409,8.891,0.109
79498,95439,0.594,0.0
79498,95448,5.021,0.0
79498,95452,0.712,0.0
79498,95472,0.227,0.0
79498,95492,6.947,0.0
79579,12983,3.098,0.258
79633,12019,3.142,0.006
79633,12020,19.556,0.047
79633,12118,1.062,0.007
79633,12151,0.97,0.0
79633,12831,7.097,0.011
79633,12833,0.194,0.0
79633,12866,23.559,0.141
79687,56378,4.711,0.259
79714,49783,8.181,0.078
79768,31302,2.612,0.007
79768,31312,3.49,0.0
79768,31322,27.94,0.265
79768,31324,13.208,0.141
79768,31326,0.108,0.0
79768,31401,3.413,0.093
79768,31404,9.351,0.106
79768,31405,21.892,0.171
79768,31406,21.598,1.193
79768,31407,22.305,0.174
79768,31408,21.095,0.184
79768,31409,6.74,0.007
79768,31410,11.801,0.254
79768,31411,8.087,0.264
79768,31415,6.591,0.159
79768,31419,25.226,0.404
79768,31421,0.39,0.04
79795,64485,3.272,0.009
79822,38372,8.889,0.0
79903,14892,2.63,0.026
79903,18810,1.352,0.0
79903,18831,0.078,0.0
79903,18840,3.933,0.014
79957,68661,2.564,0.059
80038,63703,0.096,0.0
80038,63758,0.184,0.0
80038,63780,4.461,0.001
80065,69341,6.449,0.086
80065,69361,8.234,0.072
80092,35768,6.41,0.0
80092,35769,5.934,0.0
80119,47170,4.844,0.024
80173,42164,4.773,0.006
80227,18403,5.472,0.0
80227,18407,4.806,0.006
80227,18411,11.959,0.07
80227,18414,1.046,0.002
80227,18419,0.904,0.0
80227,18433,2.132,0.0
80227,18434,2.545,0.027
80227,18440,0.02,0.0
80227,18447,4.788,0.0
80227,18452,1.88,0.0
80227,18471,0.702,0.001
80227,18503,0.474,0.0
80227,18504,4.601,0.001
80227,18505,6.616,0.034
80227,18507,5.478,0.029
80227,18508,3.877,0.0
80227,18509,2.957,0.0
80227,18510,1.802,0.0
80227,18512,4.339,0.033
80227,18517,3.77,0.0
80227,18518,3.08,0.0
80227,18519,2.422,0.0
80227,18612,6.881,0.0
80227,18618,2.56,0.973
80227,18621,0.018,0.0
80227,18634,3.937,0.0
80227,18640,11.751,0.315
80227,18641,4.547,0.02
80227,18642,2.02,0.0
80227,18643,3.152,0.281
80227,18644,2.594,0.132
80227,18651,3.01,0.249
80227,18701,0.502,0.0
80227,18702,16.359,0.556
80227,18704,8.574,0.378
80227,18705,4.955,0.038
80227,18706,9.735,0.139
80227,18708,5.135,0.047
80227,18709,0.76,0.0
80281,77474,5.683,0.062
80308,72068,0.285,0.0
80308,72081,1.4,0.0
80308,72082,1.679,0.0
80308,72143,17.977,0.042
80335,97138,4.998,0.067
80362,93921,0.952,0.0
80362,93923,7.899,0.081
80362,93924,0.232,0.0
80362,93933,7.069,0.005
80362,93940,9.638,0.033
80362,93943,0.203,0.017
80362,93944,0.337,0.0
80362,93950,2.574,0.004
80362,93953,4.881,0.03
80362,93955,7.396,0.042
80389,98001,18.635,0.29
80389,98002,7.164,0.081
80389,98003,11.501,0.076
80389,98004,7.27,1.582
80389,98005,7.338,0.007
80389,98006,10.631,0.728
80389,98007,4.32,0.01
80389,98008,5.559,2.407
80389,98010,2.782,0.585
80389,98011,7.055,0.0
80389,98012,15.659,0.015
80389,98020,5.119,0.0
80389,98021,10.146,0.0
80389,98022,5.025,0.001
80389,98023,10.157,0.052
80389,98026,9.257,0.069
80389,98027,9.438,0.739
80389,98028,6.147,1.07
80389,98029,5.997,0.328
80389,98030,7.19,0.088
80389,98031,7.733,0.119
80389,98032,16.961,0.322
80389,98033,9.204,1.942
80389,98034,9.813,2.147
80389,98036,9.591,0.013
80389,98037,5.782,0.0
80389,98038,10.407,0.182
80389,98039,1.435,4.418
80389,98040,6.383,6.518
80389,98042,21.346,0.538
80389,98043,4.05,0.098
80389,98047,2.14,0.031
80389,98051,0.742,0.0
80389,98052,20.259,0.829
80389,98053,15.316,0.021
80389,98055,4.461,0.059
80389,98056,7.575,1.521
80389,98057,6.16,0.052
80389,98058,10.958,0.269
80389,98059,13.528,0.057
80389,98072,17.988,0.106
80389,98074,9.512,1.793
80389,98075,9.483,1.802
80389,98077,14.354,0.118
80389,98087,5.748,0.188
80389,98092,16.284,0.15
80389,98101,0.528,0.0
80389,98102,1.273,0.381
80389,98103,4.585,0.643
80389,98104,0.945,0.098
80389,98105,3.837,2.357
80389,98106,5.493,0.315
80389,98107,2.173,0.276
80389,98108,7.377,0.379
80389,98109,1.935,0.303
80389,98112,3.204,2.079
80389,98115,6.556,1.998
80389,98116,2.989,0.0
80389,98117,3.731,0.345
80389,98118,6.241,2.725
80389,98119,2.407,0.162
80389,98121,0.443,0.008
80389,98122,2.336,0.78
80389,98125,5.425,0.788
80389,98126,3.098,0.001
80389,98133,7.128,0.078
80389,98134,3.315,0.64
80389,98136,2.121,0.0
80389,98144,3.372,1.82
80389,98146,4.621,0.008
80389,98148,2.711,0.0
80389,98154,0.004,0.0
80389,98155,7.544,0.63
80389,98158,2.226,0.0
80389,98164,0.004,0.0
80389,98166,5.776,0.067
80389,98168,8.755,0.144
80389,98174,0.004,0.0
80389,98177,4.933,0.003
80389,98178,4.901,1.038
80389,98188,8.067,0.311
80389,98195,0.395,0.02
80389,98198,7.586,0.0
80389,98199,4.235,0.232
80389,98201,7.307,0.559
80389,98203,11.742,0.02
80389,98204,7.183,0.0
80389,98207,0.238,0.1
80389,98208,10.913,0.176
80389,98275,7.281,0.0
80389,98296,21.805,0.05
80389,98321,7.511,0.032
80389,98327,4.179,0.031
80389,98329,5.614,0.112
80389,98332,20.617,0.421
80389,98333,5.132,0.028
80389,98335,22.141,0.668
80389,98338,16.09,0.018
80389,98354,2.833,0.04
80389,98359,3.325,0.0
80389,98360,4.517,0.101
80389,98367,1.281,0.062
80389,98371,11.836,0.11
80389,98372,13.336,0.098
80389,98373,9.383,0.022
80389,98374,15.418,0.127
80389,98375,9.676,0.002
80389,98385,0.383,0.008
80389,98387,17.559,0.402
80389,98388,1.913,0.0
80389,98390,9.192,0.204
80389,98391,25.622,0.289
80389,98402,1.18,0.122
80389,98403,1.0,0.0
80389,98404,7.059,0.014
80389,98405,4.099,0.016
80389,98406,4.168,0.02
80389,98407,5.372,0.0
80389,98408,3.411,0.031
80389,98409,7.141,0.007
80389,98416,0.088,0.0
80389,98418,1.687,0.0
80389,98421,6.504,0.963
80389,98422,6.835,0.347
80389,98424,6.296,0.131
80389,98430,0.39,0.092
80389,98433,16.515,0.669
80389,98438,0.919,0.0
80389,98439,4.683,0.007
80389,98443,5.414,0.014
80389,98444,6.946,0.044
80389,98445,10.449,0.002
80389,98446,10.889,0.01
80389,98447,0.114,0.0
80389,98465,1.561,0.016
80389,98466,6.204,0.054
80389,98467,4.328,0.0
80389,98498,9.892,1.326
80389,98499,8.844,0.502
80389,98580,0.625,0.0
80416,33825,15.71,2.117
80416,33870,14.318,1.637
80416,33872,7.21,0.178
80416,33875,5.836,0.068
80416,33876,1.434,0.001
80443,65301,17.042,0.073
80470,86336,12.47,0.023
80497,78123,2.289,0.395
80497,78155,17.71,0.363
80524,36701,12.848,0.061
80524,36703,5.44,0.066
80551,93625,2.503,0.0
80551,93662,6.626,0.0
80605,74868,5.373,0.0
80632,79360,3.377,0.0
80659,38668,3.922,0.046
80671,29665,0.126,0.0
80671,29672,12.953,0.056
80671,29678,16.18,0.048
80671,29693,0.181,0.0
80671,29696,1.603,0.0
80686,98362,4.764,0.0
80686,98382,27.11,0.001
80704,80546,0.062,0.0
80704,80550,1.638,0.022
80704,80615,0.209,0.042
80713,37764,4.959,0.0
80713,37820,0.101,0.0
80713,37862,17.959,0.0
80713,37863,11.032,0.0
80713,37871,0.351,0.0
80713,37876,12.007,0.0
80767,68434,3.454,0.01
80794,47274,14.371,0.029
80929,93263,4.221,0.0
80929,93314,0.577,0.0
80985,17824,1.975,0.0
80985,17832,0.086,0.0
80985,17834,1.018,0.0
80985,17851,1.284,0.0
80985,17860,0.319,0.024
80985,17866,2.163,0.011
80985,17872,1.009,0.008
81064,54107,0.089,0.0
81064,54111,0.725,0.002
81064,54166,9.898,0.404
81091,74801,7.171,0.0
81091,74804,9.747,0.022
81091,74873,1.98,0.0
81118,53044,1.907,0.019
81118,53081,16.489,0.205
81118,53083,12.08,0.092
81118,53085,4.833,0.106
81199,28150,17.171,0.014
81199,28152,8.303,0.007
81226,44875,5.009,0.062
81253,62565,3.103,0.0
81280,46176,9.664,0.102
81307,40065,11.486,0.145
81334,37160,13.164,0.0
81334,37183,0.001,0.0
81361,51201,2.82,0.0
81388,83274,2.171,0.0
81415,98584,11.685,0.155
81442,51601,2.99,0.0
81472,17931,1.484,0.0
81472,17934,0.179,0.0
81472,17949,0.1,0.0
81472,17976,1.167,0.065
81523,72150,4.505,0.0
81577,97378,1.735,0.0
81604,82801,12.988,0.019
81631,75020,13.939,0.078
81631,75021,2.458,0.0
81631,75090,11.016,0.0
81631,75092,11.08,0.042
81658,17257,9.615,0.032
81658,17266,0.239,0.001
81685,87420,5.224,0.053
81712,85901,10.976,0.0
81712,85929,1.624,0.0
81739,71006,0.317,0.0
81739,71009,0.201,0.0
81739,71033,3.089,0.011
81739,71037,8.041,0.0
81739,71047,1.542,0.077
81739,71101,4.209,0.14
81739,71103,3.898,0.0
81739,71104,3.92,0.062
81739,71105,8.566,0.289
81739,71106,20.314,0.091
81739,71107,24.856,0.427
81739,71108,8.473,0.005
81739,71109,11.897,0.014
81739,71110,5.244,0.0
81739,71111,26.588,0.13
81739,71112,10.878,0.912
81739,71115,4.766,0.07
81739,71118,11.47,0.088
81739,71119,8.553,0.086
81739,71129,14.021,0.17
81793,59270,7.035,0.0
81820,69162,4.438,0.0
81847,13733,0.315,0.0
81847,13838,2.262,0.003
81847,13849,0.239,0.0
81874,45365,10.46,0.106
81901,85613,3.33,0.001
81901,85615,3.687,0.0
81901,85635,13.553,0.003
81901,85650,7.675,0.01
81928,63801,13.148,0.014
81955,27344,5.165,0.015
81982,72761,9.144,0.073
81982,74338,0.254,0.0
81982,74964,0.115,0.0
82009,77612,0.682,0.0
82009,77615,0.652,0.0
82009,77656,10.761,0.071
82036,88022,0.344,0.0
82036,88061,10.408,0.022
82063,14081,0.728,0.0
82063,14136,1.733,0.003
82076,92342,2.118,0.398
82090,80435,5.14,0.01
82090,80498,5.985,0.09
82117,97381,3.668,0.017
82144,93021,0.008,0.0
82144,93063,11.432,0.151
82144,93065,20.187,0.551
82171,78387,2.319,0.0
82198,51250,5.571,0.0
82225,51054,3.128,0.0
82225,51101,1.203,0.023
82225,51103,4.953,0.176
82225,51104,6.101,0.001
82225,51105,5.072,0.025
82225,51106,11.636,0.127
82225,51108,2.048,0.018
82225,51109,1.048,0.149
82225,51111,6.062,0.019
82225,57049,5.608,0.115
82225,68731,0.999,0.0
82225,68776,7.175,0.304
82252,57103,9.308,0.076
82252,57104,13.079,0.161
82252,57105,7.519,0.071
82252,57106,11.422,0.066
82252,57107,7.72,0.026
82252,57108,10.573,0.007
82252,57110,8.1,0.012
82252,57117,0.094,0.0
82252,57197,0.084,0.0
82306,99835,6.594,1.42
82360,74070,4.151,0.034
82387,04950,0.004,0.0
82387,04976,2.924,0.006
82414,79364,2.751,0.012
82468,70452,8.649,0.135
82468,70458,14.724,1.508
82468,70460,13.901,0.266
82468,70461,15.258,1.31
82495,16057,4.527,0.005
82522,27524,3.426,0.026
82522,27568,0.632,0.0
82522,27576,3.914,0.0
82522,27577,9.038,0.014
82549,23304,0.182,0.0
82549,23430,6.937,0.085
82603,37166,3.997,0.0
82641,64089,6.843,0.076
82675,98024,1.626,0.063
82675,98065,5.168,0.013
82684,85937,2.89,0.0
82684,85939,0.906,0.0
82711,79549,7.197,0.023
82738,87801,5.3,0.0
82819,99611,0.553,0.0
82819,99669,4.512,0.003
82846,93960,2.419,0.002
82873,93460,2.535,0.0
82873,93463,2.945,0.007
82900,42501,13.753,0.333
82900,42503,18.044,0.146
82900,42518,2.953,0.012
82900,42519,1.773,0.004
82900,42533,1.622,0.002
82900,42553,0.749,0.001
82927,15501,6.91,0.0
82981,85350,2.026,0.003
83008,95431,0.074,0.0
83008,95442,0.172,0.0
83008,95476,13.839,0.0
83073,95310,0.4,0.001
83073,95327,1.514,0.0
83073,95346,1.44,0.003
83073,95370,19.405,0.164
83073,95372,1.888,0.005
83073,95383,4.444,0.037
83116,46514,1.375,0.0
83116,46530,19.547,0.02
83116,46544,12.676,0.295
83116,46545,12.593,0.289
83116,46556,1.647,0.107
83116,46561,6.882,0.466
83116,46601,1.968,0.057
83116,46613,2.612,0.026
83116,46614,16.169,0.01
83116,46615,3.302,0.064
83116,46616,1.436,0.097
83116,46617,2.619,0.066
83116,46619,9.635,0.086
83116,46624,0.012,0.0
83116,46628,21.336,0.153
83116,46635,3.102,0.007
83116,46637,9.993,0.142
83116,49112,3.24,0.661
83116,49120,17.783,0.536
83143,24558,0.448,0.009
83143,24592,5.729,0.024
83251,49090,9.383,0.109
83278,23950,0.615,0.0
83278,23970,5.608,0.027
83305,89448,0.106,0.0
83305,89449,3.197,0.011
83305,96150,16.126,0.382
83332,48114,19.88,1.338
83332,48116,24.464,2.981
83332,48139,0.584,0.0
83332,48143,0.038,0.232
83332,48165,1.147,0.035
83332,48167,2.406,0.01
83332,48169,13.241,1.386
83332,48178,18.885,0.954
83332,48189,8.914,1.498
83332,48353,2.381,0.324
83332,48380,0.227,0.041
